batch_id,product_id,store_id,batch_number,received_date,manufacturing_date,expiry_date,initial_quantity,remaining_quantity,unit_cost,status
BATCH-001175,P0144,S04,P0144-S04-HIST,2025-01-01,2024-12-25,2026-01-01,125,0,125.2,depleted
BATCH-001176,P0145,S04,P0145-S04-CURRENT,2025-12-31,2025-12-24,2027-06-17,92,92,240.43,active
BATCH-001177,P0145,S04,P0145-S04-HIST,2025-01-01,2024-12-25,2026-06-18,154,0,240.43,depleted
BATCH-001178,P0146,S04,P0146-S04-CURRENT,2025-12-31,2025-12-24,2027-12-26,174,174,80.61,active
BATCH-001179,P0146,S04,P0146-S04-HIST,2025-01-01,2024-12-25,2026-12-27,63,0,80.61,depleted
BATCH-001180,P0147,S04,P0147-S04-CURRENT,2025-12-31,2025-12-24,2026-06-24,131,131,164.59,active
BATCH-001181,P0147,S04,P0147-S04-HIST,2025-01-01,2024-12-25,2025-06-25,142,0,164.59,depleted
BATCH-001182,P0148,S04,P0148-S04-CURRENT,2025-12-31,2025-12-24,2026-12-25,67,67,34.22,active
BATCH-001183,P0148,S04,P0148-S04-HIST,2025-01-01,2024-12-25,2025-12-26,58,0,34.22,depleted
BATCH-001184,P0149,S04,P0149-S04-CURRENT,2025-12-31,2025-12-24,2026-06-23,109,109,59.75,active
BATCH-001185,P0149,S04,P0149-S04-HIST,2025-01-01,2024-12-25,2025-06-24,87,0,59.75,depleted
BATCH-001186,P0150,S04,P0150-S04-HIST,2025-01-01,2024-12-25,2025-06-24,245,0,207.3,depleted
BATCH-001187,P0001,S05,P0001-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,266,266,3.92,active
BATCH-001188,P0001,S05,P0001-S05-HIST,2025-01-01,2024-12-25,2025-12-25,161,0,3.92,depleted
BATCH-001189,P0002,S05,P0002-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,86,86,12.88,active
BATCH-001190,P0002,S05,P0002-S05-HIST,2025-01-01,2024-12-28,2025-02-11,211,0,12.88,depleted
BATCH-001191,P0003,S05,P0003-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,175,175,7.31,active
BATCH-001192,P0003,S05,P0003-S05-HIST,2025-01-01,2024-12-26,2025-02-24,135,0,7.31,depleted
BATCH-001193,P0004,S05,P0004-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,103,103,18.38,active
BATCH-001194,P0004,S05,P0004-S05-HIST,2025-01-01,2024-12-25,2025-03-25,98,0,18.38,depleted
BATCH-001195,P0005,S05,P0005-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,51,51,1.62,active
BATCH-001196,P0005,S05,P0005-S05-HIST,2025-01-01,2024-12-26,2025-02-24,331,0,1.62,depleted
BATCH-001197,P0006,S05,P0006-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,167,167,20.94,active
BATCH-001198,P0006,S05,P0006-S05-HIST,2025-01-01,2024-12-26,2025-02-24,130,0,20.94,depleted
BATCH-001199,P0007,S05,P0007-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,120,120,11.83,active
BATCH-001200,P0007,S05,P0007-S05-HIST,2025-01-01,2024-12-25,2025-12-25,122,0,11.83,depleted
BATCH-001201,P0008,S05,P0008-S05-CURRENT,2025-12-31,2025-12-24,2026-06-22,218,218,7.06,active
BATCH-001202,P0008,S05,P0008-S05-HIST,2025-01-01,2024-12-25,2025-06-23,244,0,7.06,depleted
BATCH-001203,P0009,S05,P0009-S05-CURRENT,2025-12-31,2025-12-24,2026-06-22,136,136,3.92,active
BATCH-001204,P0009,S05,P0009-S05-HIST,2025-01-01,2024-12-25,2025-06-23,115,0,3.92,depleted
BATCH-001205,P0010,S05,P0010-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,104,104,12.59,active
BATCH-001206,P0010,S05,P0010-S05-HIST,2025-01-01,2024-12-29,2025-01-28,83,0,12.59,depleted
BATCH-001207,P0011,S05,P0011-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,167,167,15.1,active
BATCH-001208,P0011,S05,P0011-S05-HIST,2025-01-01,2024-12-26,2025-02-24,147,0,15.1,depleted
BATCH-001209,P0012,S05,P0012-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,413,413,7.69,active
BATCH-001210,P0012,S05,P0012-S05-HIST,2025-01-01,2024-12-29,2025-01-28,208,0,7.69,depleted
BATCH-001211,P0013,S05,P0013-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,303,303,12.94,active
BATCH-001212,P0013,S05,P0013-S05-HIST,2025-01-01,2024-12-26,2025-02-24,310,0,12.94,depleted
BATCH-001213,P0014,S05,P0014-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,162,162,3.24,active
BATCH-001214,P0014,S05,P0014-S05-HIST,2025-01-01,2024-12-26,2025-02-24,73,0,3.24,depleted
BATCH-001215,P0015,S05,P0015-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,239,239,19.26,active
BATCH-001216,P0015,S05,P0015-S05-HIST,2025-01-01,2024-12-25,2025-03-25,222,0,19.26,depleted
BATCH-001217,P0016,S05,P0016-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,201,201,5.43,active
BATCH-001218,P0016,S05,P0016-S05-HIST,2025-01-01,2024-12-25,2025-12-25,179,0,5.43,depleted
BATCH-001219,P0017,S05,P0017-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,35,35,8.78,active
BATCH-001220,P0017,S05,P0017-S05-HIST,2025-01-01,2024-12-28,2025-02-11,59,0,8.78,depleted
BATCH-001221,P0018,S05,P0018-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,102,102,2.24,active
BATCH-001222,P0018,S05,P0018-S05-HIST,2025-01-01,2024-12-25,2025-12-25,127,0,2.24,depleted
BATCH-001223,P0019,S05,P0019-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,231,231,20.28,active
BATCH-001224,P0019,S05,P0019-S05-HIST,2025-01-01,2024-12-29,2025-01-28,166,0,20.28,depleted
BATCH-001225,P0020,S05,P0020-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,224,224,16.51,active
BATCH-001226,P0020,S05,P0020-S05-HIST,2025-01-01,2024-12-29,2025-01-28,291,0,16.51,depleted
BATCH-001227,P0021,S05,P0021-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,309,309,11.49,active
BATCH-001228,P0021,S05,P0021-S05-HIST,2025-01-01,2024-12-26,2025-02-24,264,0,11.49,depleted
BATCH-001229,P0022,S05,P0022-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,94,94,24.98,active
BATCH-001230,P0022,S05,P0022-S05-HIST,2025-01-01,2024-12-29,2025-01-28,202,0,24.98,depleted
BATCH-001231,P0023,S05,P0023-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,123,123,4.53,active
BATCH-001232,P0023,S05,P0023-S05-HIST,2025-01-01,2024-12-25,2025-03-25,102,0,4.53,depleted
BATCH-001233,P0024,S05,P0024-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,125,125,18.1,active
BATCH-001234,P0024,S05,P0024-S05-HIST,2025-01-01,2024-12-26,2025-02-24,126,0,18.1,depleted
BATCH-001235,P0025,S05,P0025-S05-CURRENT,2025-12-31,2025-12-24,2026-06-22,100,100,14.81,active
BATCH-001236,P0025,S05,P0025-S05-HIST,2025-01-01,2024-12-25,2025-06-23,136,0,14.81,depleted
BATCH-001237,P0026,S05,P0026-S05-CURRENT,2025-12-31,2025-12-24,2026-06-22,67,67,21.61,active
BATCH-001238,P0026,S05,P0026-S05-HIST,2025-01-01,2024-12-25,2025-06-23,183,0,21.61,depleted
BATCH-001239,P0027,S05,P0027-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,126,126,14.8,active
BATCH-001240,P0027,S05,P0027-S05-HIST,2025-01-01,2024-12-26,2025-02-24,148,0,14.8,depleted
BATCH-001241,P0028,S05,P0028-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,208,208,16.96,active
BATCH-001242,P0028,S05,P0028-S05-HIST,2025-01-01,2024-12-26,2025-02-24,140,0,16.96,depleted
BATCH-001243,P0029,S05,P0029-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,130,130,23.36,active
BATCH-001244,P0029,S05,P0029-S05-HIST,2025-01-01,2024-12-28,2025-02-11,94,0,23.36,depleted
BATCH-001245,P0030,S05,P0030-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,49,49,20.52,active
BATCH-001246,P0030,S05,P0030-S05-HIST,2025-01-01,2024-12-25,2025-12-25,80,0,20.52,depleted
BATCH-001247,P0031,S05,P0031-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,87,87,15.32,active
BATCH-001248,P0031,S05,P0031-S05-HIST,2025-01-01,2024-12-28,2025-02-11,196,0,15.32,depleted
BATCH-001249,P0032,S05,P0032-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,398,398,1.58,active
BATCH-001250,P0032,S05,P0032-S05-HIST,2025-01-01,2024-12-28,2025-02-11,271,0,1.58,depleted
BATCH-001251,P0033,S05,P0033-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,290,290,2.34,active
BATCH-001252,P0033,S05,P0033-S05-HIST,2025-01-01,2024-12-28,2025-02-11,160,0,2.34,depleted
BATCH-001253,P0034,S05,P0034-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,369,369,9.43,active
BATCH-001254,P0034,S05,P0034-S05-HIST,2025-01-01,2024-12-29,2025-01-28,264,0,9.43,depleted
BATCH-001255,P0035,S05,P0035-S05-CURRENT,2025-12-31,2025-12-24,2026-06-22,436,436,22.16,active
BATCH-001256,P0035,S05,P0035-S05-HIST,2025-01-01,2024-12-25,2025-06-23,248,0,22.16,depleted
BATCH-001257,P0036,S05,P0036-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,78,78,18.55,active
BATCH-001258,P0036,S05,P0036-S05-HIST,2025-01-01,2024-12-25,2025-03-25,53,0,18.55,depleted
BATCH-001259,P0037,S05,P0037-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,85,85,5.39,active
BATCH-001260,P0037,S05,P0037-S05-HIST,2025-01-01,2024-12-26,2025-02-24,85,0,5.39,depleted
BATCH-001261,P0038,S05,P0038-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,83,83,7.33,active
BATCH-001262,P0038,S05,P0038-S05-HIST,2025-01-01,2024-12-26,2025-02-24,190,0,7.33,depleted
BATCH-001263,P0039,S05,P0039-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,37,37,3.33,active
BATCH-001264,P0039,S05,P0039-S05-HIST,2025-01-01,2024-12-28,2025-02-11,44,0,3.33,depleted
BATCH-001265,P0040,S05,P0040-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,68,68,15.35,active
BATCH-001266,P0040,S05,P0040-S05-HIST,2025-01-01,2024-12-25,2025-03-25,51,0,15.35,depleted
BATCH-001267,P0041,S05,P0041-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,242,242,18.13,active
BATCH-001268,P0041,S05,P0041-S05-HIST,2025-01-01,2024-12-25,2025-12-25,130,0,18.13,depleted
BATCH-001269,P0042,S05,P0042-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,126,126,21.28,active
BATCH-001270,P0042,S05,P0042-S05-HIST,2025-01-01,2024-12-26,2025-02-24,124,0,21.28,depleted
BATCH-001271,P0043,S05,P0043-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,110,110,3.62,active
BATCH-001272,P0043,S05,P0043-S05-HIST,2025-01-01,2024-12-25,2025-03-25,231,0,3.62,depleted
BATCH-001273,P0044,S05,P0044-S05-CURRENT,2025-12-31,2025-12-24,2026-06-22,222,222,5.65,active
BATCH-001274,P0044,S05,P0044-S05-HIST,2025-01-01,2024-12-25,2025-06-23,170,0,5.65,depleted
BATCH-001275,P0045,S05,P0045-S05-CURRENT,2025-12-31,2025-12-24,2026-06-22,304,304,4.66,active
BATCH-001276,P0045,S05,P0045-S05-HIST,2025-01-01,2024-12-25,2025-06-23,235,0,4.66,depleted
BATCH-001277,P0046,S05,P0046-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,46,46,4.11,active
BATCH-001278,P0046,S05,P0046-S05-HIST,2025-01-01,2024-12-25,2025-03-25,196,0,4.11,depleted
BATCH-001279,P0047,S05,P0047-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,137,137,6.48,active
BATCH-001280,P0047,S05,P0047-S05-HIST,2025-01-01,2024-12-29,2025-01-28,129,0,6.48,depleted
BATCH-001281,P0048,S05,P0048-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,157,157,6.61,active
BATCH-001282,P0048,S05,P0048-S05-HIST,2025-01-01,2024-12-25,2025-03-25,197,0,6.61,depleted
BATCH-001283,P0049,S05,P0049-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,246,246,10.96,active
BATCH-001284,P0049,S05,P0049-S05-HIST,2025-01-01,2024-12-25,2025-03-25,211,0,10.96,depleted
BATCH-001285,P0050,S05,P0050-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,84,84,6.36,active
BATCH-001286,P0050,S05,P0050-S05-HIST,2025-01-01,2024-12-25,2025-12-25,96,0,6.36,depleted
BATCH-001287,P0051,S05,P0051-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,25,25,4.2,active
BATCH-001288,P0051,S05,P0051-S05-HIST,2025-01-01,2024-12-28,2025-02-11,113,0,4.2,depleted
BATCH-001289,P0052,S05,P0052-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,180,180,2.03,active
BATCH-001290,P0052,S05,P0052-S05-HIST,2025-01-01,2024-12-25,2025-03-25,189,0,2.03,depleted
BATCH-001291,P0053,S05,P0053-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,119,119,21.41,active
BATCH-001292,P0053,S05,P0053-S05-HIST,2025-01-01,2024-12-25,2025-03-25,123,0,21.41,depleted
BATCH-001293,P0054,S05,P0054-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,97,97,8.74,active
BATCH-001294,P0054,S05,P0054-S05-HIST,2025-01-01,2024-12-25,2025-03-25,61,0,8.74,depleted
BATCH-001295,P0055,S05,P0055-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,208,208,11.0,active
BATCH-001296,P0055,S05,P0055-S05-HIST,2025-01-01,2024-12-28,2025-02-11,110,0,11.0,depleted
BATCH-001297,P0056,S05,P0056-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,83,83,19.15,active
BATCH-001298,P0056,S05,P0056-S05-HIST,2025-01-01,2024-12-25,2025-03-25,196,0,19.15,depleted
BATCH-001299,P0057,S05,P0057-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,95,95,16.43,active
BATCH-001300,P0057,S05,P0057-S05-HIST,2025-01-01,2024-12-25,2025-12-25,71,0,16.43,depleted
BATCH-001301,P0058,S05,P0058-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,69,69,12.1,active
BATCH-001302,P0058,S05,P0058-S05-HIST,2025-01-01,2024-12-28,2025-02-11,123,0,12.1,depleted
BATCH-001303,P0059,S05,P0059-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,95,95,18.1,active
BATCH-001304,P0059,S05,P0059-S05-HIST,2025-01-01,2024-12-28,2025-02-11,212,0,18.1,depleted
BATCH-001305,P0060,S05,P0060-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,265,265,5.36,active
BATCH-001306,P0060,S05,P0060-S05-HIST,2025-01-01,2024-12-25,2025-12-25,172,0,5.36,depleted
BATCH-001307,P0061,S05,P0061-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,354,354,13.55,active
BATCH-001308,P0061,S05,P0061-S05-HIST,2025-01-01,2024-12-29,2025-01-28,249,0,13.55,depleted
BATCH-001309,P0062,S05,P0062-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,56,56,16.07,active
BATCH-001310,P0062,S05,P0062-S05-HIST,2025-01-01,2024-12-25,2025-12-25,89,0,16.07,depleted
BATCH-001311,P0063,S05,P0063-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,70,70,20.73,active
BATCH-001312,P0063,S05,P0063-S05-HIST,2025-01-01,2024-12-26,2025-02-24,70,0,20.73,depleted
BATCH-001313,P0064,S05,P0064-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,218,218,1.2,active
BATCH-001314,P0064,S05,P0064-S05-HIST,2025-01-01,2024-12-28,2025-02-11,171,0,1.2,depleted
BATCH-001315,P0065,S05,P0065-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,59,59,0.75,active
BATCH-001316,P0065,S05,P0065-S05-HIST,2025-01-01,2024-12-29,2025-01-28,139,0,0.75,depleted
BATCH-001317,P0066,S05,P0066-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,109,109,19.93,active
BATCH-001318,P0066,S05,P0066-S05-HIST,2025-01-01,2024-12-28,2025-02-11,102,0,19.93,depleted
BATCH-001319,P0067,S05,P0067-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,376,376,13.51,active
BATCH-001320,P0067,S05,P0067-S05-HIST,2025-01-01,2024-12-25,2025-12-25,152,0,13.51,depleted
BATCH-001321,P0068,S05,P0068-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,75,75,3.46,active
BATCH-001322,P0068,S05,P0068-S05-HIST,2025-01-01,2024-12-29,2025-01-28,127,0,3.46,depleted
BATCH-001323,P0069,S05,P0069-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,185,185,7.76,active
BATCH-001324,P0069,S05,P0069-S05-HIST,2025-01-01,2024-12-26,2025-02-24,209,0,7.76,depleted
BATCH-001325,P0070,S05,P0070-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,13,13,7.66,active
BATCH-001326,P0070,S05,P0070-S05-HIST,2025-01-01,2024-12-25,2025-12-25,319,0,7.66,depleted
BATCH-001327,P0071,S05,P0071-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,108,108,11.29,active
BATCH-001328,P0071,S05,P0071-S05-HIST,2025-01-01,2024-12-29,2025-01-28,38,0,11.29,depleted
BATCH-001329,P0072,S05,P0072-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,52,52,15.92,active
BATCH-001330,P0072,S05,P0072-S05-HIST,2025-01-01,2024-12-28,2025-02-11,116,0,15.92,depleted
BATCH-001331,P0073,S05,P0073-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,72,72,9.82,active
BATCH-001332,P0073,S05,P0073-S05-HIST,2025-01-01,2024-12-26,2025-02-24,183,0,9.82,depleted
BATCH-001333,P0074,S05,P0074-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,214,214,5.67,active
BATCH-001334,P0074,S05,P0074-S05-HIST,2025-01-01,2024-12-28,2025-02-11,173,0,5.67,depleted
BATCH-001335,P0075,S05,P0075-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,281,281,17.39,active
BATCH-001336,P0075,S05,P0075-S05-HIST,2025-01-01,2024-12-29,2025-01-28,245,0,17.39,depleted
BATCH-001337,P0076,S05,P0076-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,81,81,6.22,active
BATCH-001338,P0076,S05,P0076-S05-HIST,2025-01-01,2024-12-25,2025-12-25,60,0,6.22,depleted
BATCH-001339,P0077,S05,P0077-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,64,64,2.25,active
BATCH-001340,P0077,S05,P0077-S05-HIST,2025-01-01,2024-12-26,2025-02-24,47,0,2.25,depleted
BATCH-001341,P0078,S05,P0078-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,155,155,12.76,active
BATCH-001342,P0078,S05,P0078-S05-HIST,2025-01-01,2024-12-29,2025-01-28,282,0,12.76,depleted
BATCH-001343,P0079,S05,P0079-S05-CURRENT,2025-12-31,2025-12-24,2026-06-22,97,97,6.11,active
BATCH-001344,P0079,S05,P0079-S05-HIST,2025-01-01,2024-12-25,2025-06-23,297,0,6.11,depleted
BATCH-001345,P0080,S05,P0080-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,273,273,13.21,active
BATCH-001346,P0080,S05,P0080-S05-HIST,2025-01-01,2024-12-26,2025-02-24,132,0,13.21,depleted
BATCH-001347,P0081,S05,P0081-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,367,367,8.67,active
BATCH-001348,P0081,S05,P0081-S05-HIST,2025-01-01,2024-12-28,2025-02-11,262,0,8.67,depleted
BATCH-001349,P0082,S05,P0082-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,404,404,2.66,active
BATCH-001350,P0082,S05,P0082-S05-HIST,2025-01-01,2024-12-29,2025-01-28,305,0,2.66,depleted
BATCH-001351,P0083,S05,P0083-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,141,141,5.1,active
BATCH-001352,P0083,S05,P0083-S05-HIST,2025-01-01,2024-12-25,2025-03-25,72,0,5.1,depleted
BATCH-001353,P0084,S05,P0084-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,101,101,22.08,active
BATCH-001354,P0084,S05,P0084-S05-HIST,2025-01-01,2024-12-29,2025-01-28,81,0,22.08,depleted
BATCH-001355,P0085,S05,P0085-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,71,71,6.01,active
BATCH-001356,P0085,S05,P0085-S05-HIST,2025-01-01,2024-12-29,2025-01-28,156,0,6.01,depleted
BATCH-001357,P0086,S05,P0086-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,59,59,20.95,active
BATCH-001358,P0086,S05,P0086-S05-HIST,2025-01-01,2024-12-28,2025-02-11,89,0,20.95,depleted
BATCH-001359,P0087,S05,P0087-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,69,69,22.04,active
BATCH-001360,P0087,S05,P0087-S05-HIST,2025-01-01,2024-12-26,2025-02-24,179,0,22.04,depleted
BATCH-001361,P0088,S05,P0088-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,258,258,14.71,active
BATCH-001362,P0088,S05,P0088-S05-HIST,2025-01-01,2024-12-28,2025-02-11,200,0,14.71,depleted
BATCH-001363,P0089,S05,P0089-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,119,119,11.66,active
BATCH-001364,P0089,S05,P0089-S05-HIST,2025-01-01,2024-12-28,2025-02-11,99,0,11.66,depleted
BATCH-001365,P0090,S05,P0090-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,270,270,12.09,active
BATCH-001366,P0090,S05,P0090-S05-HIST,2025-01-01,2024-12-25,2025-03-25,182,0,12.09,depleted
BATCH-001367,P0091,S05,P0091-S05-CURRENT,2025-12-31,2025-12-28,2026-01-27,245,245,24.15,active
BATCH-001368,P0091,S05,P0091-S05-HIST,2025-01-01,2024-12-29,2025-01-28,126,0,24.15,depleted
BATCH-001369,P0092,S05,P0092-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,209,209,24.26,active
BATCH-001370,P0092,S05,P0092-S05-HIST,2025-01-01,2024-12-26,2025-02-24,177,0,24.26,depleted
BATCH-001371,P0093,S05,P0093-S05-CURRENT,2025-12-31,2025-12-25,2026-02-23,68,68,21.55,active
BATCH-001372,P0093,S05,P0093-S05-HIST,2025-01-01,2024-12-26,2025-02-24,39,0,21.55,depleted
BATCH-001373,P0094,S05,P0094-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,80,80,2.71,active
BATCH-001374,P0094,S05,P0094-S05-HIST,2025-01-01,2024-12-25,2025-12-25,63,0,2.71,depleted
BATCH-001375,P0095,S05,P0095-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,60,60,7.69,active
BATCH-001376,P0095,S05,P0095-S05-HIST,2025-01-01,2024-12-28,2025-02-11,152,0,7.69,depleted
BATCH-001377,P0096,S05,P0096-S05-CURRENT,2025-12-31,2025-12-27,2026-02-10,106,106,21.84,active
BATCH-001378,P0096,S05,P0096-S05-HIST,2025-01-01,2024-12-28,2025-02-11,54,0,21.84,depleted
BATCH-001379,P0097,S05,P0097-S05-CURRENT,2025-12-31,2025-12-24,2026-03-24,196,196,16.84,active
BATCH-001380,P0097,S05,P0097-S05-HIST,2025-01-01,2024-12-25,2025-03-25,219,0,16.84,depleted
BATCH-001381,P0098,S05,P0098-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,189,189,7.83,active
BATCH-001382,P0098,S05,P0098-S05-HIST,2025-01-01,2024-12-25,2025-12-25,232,0,7.83,depleted
BATCH-001383,P0099,S05,P0099-S05-CURRENT,2025-12-31,2025-12-24,2026-06-22,183,183,6.31,active
BATCH-001384,P0099,S05,P0099-S05-HIST,2025-01-01,2024-12-25,2025-06-23,73,0,6.31,depleted
BATCH-001385,P0100,S05,P0100-S05-CURRENT,2025-12-31,2025-12-24,2026-12-24,352,352,14.37,active
BATCH-001386,P0100,S05,P0100-S05-HIST,2025-01-01,2024-12-25,2025-12-25,247,0,14.37,depleted
BATCH-001387,P0101,S05,P0101-S05-CURRENT,2025-12-31,2025-12-24,2026-06-23,18,18,79.05,active
BATCH-001388,P0101,S05,P0101-S05-HIST,2025-01-01,2024-12-25,2025-06-24,47,0,79.05,depleted
BATCH-001389,P0102,S05,P0102-S05-CURRENT,2025-12-31,2025-12-24,2026-06-23,310,310,137.12,active
BATCH-001390,P0102,S05,P0102-S05-HIST,2025-01-01,2024-12-25,2025-06-24,326,0,137.12,depleted
BATCH-001391,P0103,S05,P0103-S05-CURRENT,2025-12-31,2025-12-30,2026-01-12,20,20,78.53,near_expiry
BATCH-001392,P0103,S05,P0103-S05-HIST,2025-01-01,2024-12-31,2025-01-13,135,0,78.53,depleted
BATCH-001393,P0104,S05,P0104-S05-CURRENT,2025-12-31,2025-12-30,2026-01-13,30,30,323.55,near_expiry
BATCH-001394,P0104,S05,P0104-S05-HIST,2025-01-01,2024-12-31,2025-01-14,286,0,323.55,depleted
BATCH-001395,P0105,S05,P0105-S05-CURRENT,2025-12-31,2025-12-30,2026-01-10,27,27,190.0,near_expiry
BATCH-001396,P0105,S05,P0105-S05-HIST,2025-01-01,2024-12-31,2025-01-11,180,0,190.0,depleted
BATCH-001397,P0106,S05,P0106-S05-CURRENT,2025-12-31,2025-12-30,2026-01-07,164,164,111.71,near_expiry
BATCH-001398,P0106,S05,P0106-S05-HIST,2025-01-01,2024-12-31,2025-01-08,140,0,111.71,depleted
BATCH-001399,P0107,S05,P0107-S05-CURRENT,2025-12-31,2025-12-24,2026-12-30,109,109,162.2,active
BATCH-001400,P0107,S05,P0107-S05-HIST,2025-01-01,2024-12-25,2025-12-31,183,0,162.2,depleted
BATCH-001401,P0108,S05,P0108-S05-CURRENT,2025-12-31,2025-12-24,2026-12-26,176,176,140.51,active
BATCH-001402,P0108,S05,P0108-S05-HIST,2025-01-01,2024-12-25,2025-12-27,173,0,140.51,depleted
BATCH-001403,P0109,S05,P0109-S05-CURRENT,2025-12-31,2025-12-24,2027-06-24,241,241,163.65,active
BATCH-001404,P0109,S05,P0109-S05-HIST,2025-01-01,2024-12-25,2026-06-25,231,0,163.65,depleted
BATCH-001405,P0110,S05,P0110-S05-CURRENT,2025-12-31,2025-12-24,2027-12-30,104,104,283.16,active
BATCH-001406,P0110,S05,P0110-S05-HIST,2025-01-01,2024-12-25,2026-12-31,62,0,283.16,depleted
BATCH-001407,P0111,S05,P0111-S05-CURRENT,2025-12-31,2025-12-24,2026-06-25,101,101,332.45,active
BATCH-001408,P0111,S05,P0111-S05-HIST,2025-01-01,2024-12-25,2025-06-26,153,0,332.45,depleted
BATCH-001409,P0112,S05,P0112-S05-CURRENT,2025-12-31,2025-12-24,2026-12-31,102,102,125.38,active
BATCH-001410,P0112,S05,P0112-S05-HIST,2025-01-01,2024-12-25,2026-01-01,117,0,125.38,depleted
