po_item_id,po_id,product_id,quantity,unit_cost,line_total
POI001732,PO01732,P0084,90,24.09,2168.1
POI001733,PO01733,P0084,86,24.09,2071.74
POI001734,PO01734,P0084,83,24.09,1999.47
POI001735,PO01735,P0084,88,24.09,2119.92
POI001736,PO01736,P0084,86,24.09,2071.74
POI001737,PO01737,P0084,83,24.09,1999.47
POI001738,PO01738,P0084,85,24.09,2047.65
POI001739,PO01739,P0084,90,24.09,2168.1
POI001740,PO01740,P0084,89,24.09,2144.01
POI001741,PO01741,P0084,88,24.09,2119.92
POI001742,PO01742,P0084,86,24.09,2071.74
POI001743,PO01743,P0084,90,24.09,2168.1
POI001744,PO01744,P0084,84,24.09,2023.56
POI001745,PO01745,P0084,81,24.09,1951.29
POI001746,PO01746,P0084,82,24.09,1975.38
POI001747,PO01747,P0084,85,24.09,2047.65
POI001748,PO01748,P0084,87,24.09,2095.83
POI001749,PO01749,P0084,82,24.09,1975.38
POI001750,PO01750,P0084,92,24.09,2216.28
POI001751,PO01751,P0084,84,24.09,2023.56
POI001752,PO01752,P0084,93,24.09,2240.37
POI001753,PO01753,P0084,81,24.09,1951.29
POI001754,PO01754,P0084,85,24.09,2047.65
POI001755,PO01755,P0084,83,24.09,1999.47
POI001756,PO01756,P0084,87,24.09,2095.83
POI001757,PO01757,P0084,85,24.09,2047.65
POI001758,PO01758,P0084,84,24.09,2023.56
POI001759,PO01759,P0084,82,24.09,1975.38
POI001760,PO01760,P0084,88,24.09,2119.92
POI001761,PO01761,P0084,83,24.09,1999.47
POI001762,PO01762,P0084,88,24.09,2119.92
POI001763,PO01763,P0084,88,24.09,2119.92
POI001764,PO01764,P0084,91,24.09,2192.19
POI001765,PO01765,P0085,371,5.4,2003.4
POI001766,PO01766,P0085,379,5.65,2141.35
POI001767,PO01767,P0085,373,6.02,2245.46
POI001768,PO01768,P0085,370,5.65,2090.5
POI001769,PO01769,P0085,375,5.65,2118.75
POI001770,PO01770,P0085,374,5.4,2019.6
POI001771,PO01771,P0085,371,5.65,2096.15
POI001772,PO01772,P0086,96,22.82,2190.72
POI001773,PO01773,P0086,109,21.47,2340.23
POI001774,PO01774,P0086,88,21.47,1889.36
POI001775,PO01775,P0086,109,19.48,2123.32
POI001776,PO01776,P0086,84,22.82,1916.88
POI001777,PO01777,P0086,106,22.82,2418.92
POI001778,PO01778,P0086,107,19.48,2084.36
POI001779,PO01779,P0086,93,21.47,1996.71
POI001780,PO01780,P0086,89,22.82,2030.98
POI001781,PO01781,P0086,89,19.48,1733.72
POI001782,PO01782,P0086,90,22.82,2053.8
POI001783,PO01783,P0086,106,22.82,2418.92
POI001784,PO01784,P0086,102,22.82,2327.64
POI001785,PO01785,P0086,98,21.47,2104.06
POI001786,PO01786,P0086,89,21.47,1910.83
POI001787,PO01787,P0086,109,19.48,2123.32
POI001788,PO01788,P0086,105,21.47,2254.35
POI001789,PO01789,P0086,114,22.82,2601.48
POI001790,PO01790,P0086,98,19.48,1909.04
POI001791,PO01791,P0086,89,21.47,1910.83
POI001792,PO01792,P0086,87,22.82,1985.34
POI001793,PO01793,P0086,100,19.48,1948.0
POI001794,PO01794,P0086,95,19.48,1850.6
POI001795,PO01795,P0086,94,19.48,1831.12
POI001796,PO01796,P0086,106,19.48,2064.88
POI001797,PO01797,P0086,106,22.82,2418.92
POI001798,PO01798,P0086,105,22.82,2396.1
POI001799,PO01799,P0086,84,21.47,1803.48
POI001800,PO01800,P0086,96,21.47,2061.12
POI001801,PO01801,P0086,95,19.48,1850.6
POI001802,PO01802,P0086,94,22.82,2145.08
POI001803,PO01803,P0086,105,19.48,2045.4
POI001804,PO01804,P0086,102,22.82,2327.64
POI001805,PO01805,P0086,92,22.82,2099.44
POI001806,PO01806,P0086,106,22.82,2418.92
POI001807,PO01807,P0086,100,22.82,2282.0
POI001808,PO01808,P0086,95,22.82,2167.9
POI001809,PO01809,P0086,114,21.47,2447.58
POI001810,PO01810,P0086,87,19.48,1694.76
POI001811,PO01811,P0086,98,22.82,2236.36
POI001812,PO01812,P0086,87,21.47,1867.89
POI001813,PO01813,P0086,100,22.82,2282.0
POI001814,PO01814,P0086,97,19.48,1889.56
POI001815,PO01815,P0086,88,19.48,1714.24
POI001816,PO01816,P0086,95,22.82,2167.9
POI001817,PO01817,P0086,97,19.48,1889.56
POI001818,PO01818,P0086,100,19.48,1948.0
POI001819,PO01819,P0086,110,21.47,2361.7
POI001820,PO01820,P0086,89,21.47,1910.83
POI001821,PO01821,P0086,99,19.48,1928.52
POI001822,PO01822,P0086,94,19.48,1831.12
POI001823,PO01823,P0086,109,19.48,2123.32
POI001824,PO01824,P0086,100,21.47,2147.0
POI001825,PO01825,P0086,89,19.48,1733.72
POI001826,PO01826,P0086,96,21.47,2061.12
POI001827,PO01827,P0086,96,19.48,1870.08
POI001828,PO01828,P0086,110,22.82,2510.2
POI001829,PO01829,P0086,108,22.82,2464.56
POI001830,PO01830,P0086,91,21.47,1953.77
POI001831,PO01831,P0086,89,21.47,1910.83
POI001832,PO01832,P0086,87,21.47,1867.89
POI001833,PO01833,P0086,87,21.47,1867.89
POI001834,PO01834,P0086,94,19.48,1831.12
POI001835,PO01835,P0086,96,22.82,2190.72
POI001836,PO01836,P0086,90,21.47,1932.3
POI001837,PO01837,P0086,101,19.48,1967.48
POI001838,PO01838,P0086,93,21.47,1996.71
POI001839,PO01839,P0086,89,19.48,1733.72
POI001840,PO01840,P0086,88,21.47,1889.36
POI001841,PO01841,P0086,93,22.82,2122.26
POI001842,PO01842,P0086,88,21.47,1889.36
POI001843,PO01843,P0086,94,19.48,1831.12
POI001844,PO01844,P0086,92,21.47,1975.24
POI001845,PO01845,P0086,108,19.48,2103.84
POI001846,PO01846,P0086,91,22.82,2076.62
POI001847,PO01847,P0086,96,21.47,2061.12
POI001848,PO01848,P0086,92,21.47,1975.24
POI001849,PO01849,P0086,97,19.48,1889.56
POI001850,PO01850,P0086,93,22.82,2122.26
POI001851,PO01851,P0086,104,19.48,2025.92
POI001852,PO01852,P0086,86,19.48,1675.28
POI001853,PO01853,P0086,105,22.82,2396.1
POI001854,PO01854,P0087,439,21.46,9420.94
POI001855,PO01855,P0087,438,21.46,9399.48
POI001856,PO01856,P0087,441,20.0,8820.0
POI001857,PO01857,P0087,439,22.78,10000.42
POI001858,PO01858,P0087,438,20.0,8760.0
POI001859,PO01859,P0087,434,21.46,9313.64
POI001860,PO01860,P0087,453,22.78,10319.34
POI001861,PO01861,P0087,436,22.78,9932.08
POI001862,PO01862,P0087,448,20.0,8960.0
POI001863,PO01863,P0087,427,21.46,9163.42
POI001864,PO01864,P0087,431,22.78,9818.18
POI001865,PO01865,P0087,430,20.0,8600.0
POI001866,PO01866,P0087,431,21.46,9249.26
POI001867,PO01867,P0087,438,20.0,8760.0
POI001868,PO01868,P0087,438,22.78,9977.64
POI001869,PO01869,P0087,448,22.78,10205.44
POI001870,PO01870,P0088,262,16.91,4430.42
POI001871,PO01871,P0088,258,13.27,3423.66
POI001872,PO01872,P0088,259,16.91,4379.69
POI001873,PO01873,P0088,258,15.49,3996.42
POI001874,PO01874,P0088,260,15.49,4027.4
POI001875,PO01875,P0088,259,15.49,4011.91
POI001876,PO01876,P0089,221,10.89,2406.69
POI001877,PO01877,P0089,226,10.89,2461.14
POI001878,PO01878,P0089,221,10.89,2406.69
POI001879,PO01879,P0089,211,10.89,2297.79
POI001880,PO01880,P0089,226,10.89,2461.14
POI001881,PO01881,P0089,221,10.89,2406.69
POI001882,PO01882,P0089,212,10.89,2308.68
POI001883,PO01883,P0089,206,10.89,2243.34
POI001884,PO01884,P0089,206,10.89,2243.34
POI001885,PO01885,P0089,227,10.89,2472.03
POI001886,PO01886,P0089,215,10.89,2341.35
POI001887,PO01887,P0089,220,10.89,2395.8
POI001888,PO01888,P0089,220,10.89,2395.8
POI001889,PO01889,P0089,217,10.89,2363.13
POI001890,PO01890,P0089,208,10.89,2265.12
POI001891,PO01891,P0089,217,10.89,2363.13
POI001892,PO01892,P0089,216,10.89,2352.24
POI001893,PO01893,P0089,222,10.89,2417.58
POI001894,PO01894,P0089,216,10.89,2352.24
POI001895,PO01895,P0089,216,10.89,2352.24
POI001896,PO01896,P0089,213,10.89,2319.57
POI001897,PO01897,P0089,212,10.89,2308.68
POI001898,PO01898,P0089,225,10.89,2450.25
POI001899,PO01899,P0089,216,10.89,2352.24
POI001900,PO01900,P0089,218,10.89,2374.02
POI001901,PO01901,P0089,211,10.89,2297.79
POI001902,PO01902,P0089,219,10.89,2384.91
POI001903,PO01903,P0089,222,10.89,2417.58
POI001904,PO01904,P0089,223,10.89,2428.47
POI001905,PO01905,P0089,212,10.89,2308.68
POI001906,PO01906,P0089,210,10.89,2286.9
POI001907,PO01907,P0089,223,10.89,2428.47
POI001908,PO01908,P0089,206,10.89,2243.34
POI001909,PO01909,P0089,206,10.89,2243.34
POI001910,PO01910,P0089,217,10.89,2363.13
POI001911,PO01911,P0089,210,10.89,2286.9
POI001912,PO01912,P0089,223,10.89,2428.47
POI001913,PO01913,P0089,226,10.89,2461.14
POI001914,PO01914,P0089,213,10.89,2319.57
POI001915,PO01915,P0090,420,12.31,5170.2
POI001916,PO01916,P0090,413,12.31,5084.03
POI001917,PO01917,P0090,418,12.31,5145.58
POI001918,PO01918,P0090,408,12.78,5214.24
POI001919,PO01919,P0090,413,12.31,5084.03
POI001920,PO01920,P0090,419,12.78,5354.82
POI001921,PO01921,P0090,413,12.78,5278.14
POI001922,PO01922,P0090,416,12.31,5120.96
POI001923,PO01923,P0090,416,12.31,5120.96
POI001924,PO01924,P0090,413,12.31,5084.03
POI001925,PO01925,P0090,417,12.78,5329.26
POI001926,PO01926,P0090,409,12.31,5034.79
POI001927,PO01927,P0091,319,26.46,8440.74
POI001928,PO01928,P0091,308,22.61,6963.88
POI001929,PO01929,P0091,308,22.61,6963.88
POI001930,PO01930,P0091,319,26.46,8440.74
POI001931,PO01931,P0091,319,23.73,7569.87
POI001932,PO01932,P0091,316,23.73,7498.68
POI001933,PO01933,P0091,309,22.61,6986.49
POI001934,PO01934,P0091,319,26.46,8440.74
POI001935,PO01935,P0091,313,26.46,8281.98
POI001936,PO01936,P0091,317,26.46,8387.82
POI001937,PO01937,P0091,319,23.73,7569.87
POI001938,PO01938,P0091,311,22.61,7031.71
POI001939,PO01939,P0091,310,23.73,7356.3
POI001940,PO01940,P0091,313,26.46,8281.98
POI001941,PO01941,P0091,319,26.46,8440.74
POI001942,PO01942,P0091,315,22.61,7122.15
POI001943,PO01943,P0091,319,23.73,7569.87
POI001944,PO01944,P0091,319,26.46,8440.74
POI001945,PO01945,P0091,313,22.61,7076.93
POI001946,PO01946,P0091,319,26.46,8440.74
POI001947,PO01947,P0091,317,23.73,7522.41
POI001948,PO01948,P0092,378,25.5,9639.0
POI001949,PO01949,P0092,369,21.0,7749.0
POI001950,PO01950,P0092,384,21.0,8064.0
POI001951,PO01951,P0092,386,25.5,9843.0
POI001952,PO01952,P0092,361,21.62,7804.82
POI001953,PO01953,P0092,379,21.62,8193.98
POI001954,PO01954,P0092,383,21.0,8043.0
POI001955,PO01955,P0092,390,21.62,8431.8
POI001956,PO01956,P0092,362,25.5,9231.0
POI001957,PO01957,P0092,395,21.62,8539.9
POI001958,PO01958,P0092,363,25.5,9256.5
POI001959,PO01959,P0092,372,21.0,7812.0
POI001960,PO01960,P0092,369,25.5,9409.5
POI001961,PO01961,P0092,388,25.5,9894.0
POI001962,PO01962,P0092,369,25.5,9409.5
POI001963,PO01963,P0092,376,21.62,8129.12
POI001964,PO01964,P0092,367,25.5,9358.5
POI001965,PO01965,P0092,364,21.0,7644.0
POI001966,PO01966,P0092,360,25.5,9180.0
POI001967,PO01967,P0092,374,21.0,7854.0
POI001968,PO01968,P0092,369,21.62,7977.78
POI001969,PO01969,P0092,364,21.62,7869.68
POI001970,PO01970,P0092,384,21.0,8064.0
POI001971,PO01971,P0093,54,18.35,990.9
POI001972,PO01972,P0093,41,18.35,752.35
POI001973,PO01973,P0093,55,18.35,1009.25
POI001974,PO01974,P0093,37,18.35,678.95
POI001975,PO01975,P0093,44,18.35,807.4
POI001976,PO01976,P0093,49,18.35,899.15
POI001977,PO01977,P0093,39,18.35,715.65
POI001978,PO01978,P0093,39,18.35,715.65
POI001979,PO01979,P0093,41,18.35,752.35
POI001980,PO01980,P0093,29,18.35,532.15
POI001981,PO01981,P0093,33,18.35,605.55
POI001982,PO01982,P0093,32,18.35,587.2
POI001983,PO01983,P0093,47,18.35,862.45
POI001984,PO01984,P0093,48,18.35,880.8
POI001985,PO01985,P0093,46,18.35,844.1
POI001986,PO01986,P0093,49,18.35,899.15
POI001987,PO01987,P0093,29,18.35,532.15
POI001988,PO01988,P0093,29,18.35,532.15
POI001989,PO01989,P0093,47,18.35,862.45
POI001990,PO01990,P0093,47,18.35,862.45
POI001991,PO01991,P0093,38,18.35,697.3
POI001992,PO01992,P0093,51,18.35,935.85
POI001993,PO01993,P0093,47,18.35,862.45
POI001994,PO01994,P0093,33,18.35,605.55
POI001995,PO01995,P0093,41,18.35,752.35
POI001996,PO01996,P0093,29,18.35,532.15
POI001997,PO01997,P0093,54,18.35,990.9
POI001998,PO01998,P0093,33,18.35,605.55
POI001999,PO01999,P0093,33,18.35,605.55
POI002000,PO02000,P0093,44,18.35,807.4
POI002001,PO02001,P0093,40,18.35,734.0
POI002002,PO02002,P0093,51,18.35,935.85
POI002003,PO02003,P0093,49,18.35,899.15
POI002004,PO02004,P0093,32,18.35,587.2
POI002005,PO02005,P0093,60,18.35,1101.0
POI002006,PO02006,P0093,48,18.35,880.8
POI002007,PO02007,P0093,33,18.35,605.55
POI002008,PO02008,P0093,48,18.35,880.8
POI002009,PO02009,P0093,47,18.35,862.45
POI002010,PO02010,P0093,47,18.35,862.45
POI002011,PO02011,P0093,52,18.35,954.2
POI002012,PO02012,P0093,64,18.35,1174.4
POI002013,PO02013,P0093,42,18.35,770.7
POI002014,PO02014,P0093,58,18.35,1064.3
POI002015,PO02015,P0093,42,18.35,770.7
POI002016,PO02016,P0093,29,18.35,532.15
POI002017,PO02017,P0093,49,18.35,899.15
POI002018,PO02018,P0093,56,18.35,1027.6
POI002019,PO02019,P0093,47,18.35,862.45
POI002020,PO02020,P0093,43,18.35,789.05
POI002021,PO02021,P0093,56,18.35,1027.6
POI002022,PO02022,P0093,52,18.35,954.2
POI002023,PO02023,P0093,35,18.35,642.25
POI002024,PO02024,P0093,55,18.35,1009.25
POI002025,PO02025,P0093,51,18.35,935.85
POI002026,PO02026,P0093,47,18.35,862.45
POI002027,PO02027,P0093,45,18.35,825.75
POI002028,PO02028,P0093,51,18.35,935.85
POI002029,PO02029,P0093,52,18.35,954.2
POI002030,PO02030,P0093,33,18.35,605.55
POI002031,PO02031,P0093,45,18.35,825.75
POI002032,PO02032,P0093,56,18.35,1027.6
POI002033,PO02033,P0093,58,18.35,1064.3
POI002034,PO02034,P0093,48,18.35,880.8
POI002035,PO02035,P0093,46,18.35,844.1
POI002036,PO02036,P0093,47,18.35,862.45
POI002037,PO02037,P0093,34,18.35,623.9
POI002038,PO02038,P0093,49,18.35,899.15
POI002039,PO02039,P0093,40,18.35,734.0
POI002040,PO02040,P0093,51,18.35,935.85
POI002041,PO02041,P0093,52,18.35,954.2
POI002042,PO02042,P0093,49,18.35,899.15
POI002043,PO02043,P0093,54,18.35,990.9
POI002044,PO02044,P0093,68,18.35,1247.8
POI002045,PO02045,P0093,32,18.35,587.2
POI002046,PO02046,P0093,44,18.35,807.4
POI002047,PO02047,P0093,50,18.35,917.5
POI002048,PO02048,P0093,37,18.35,678.95
POI002049,PO02049,P0093,47,18.35,862.45
POI002050,PO02050,P0093,41,18.35,752.35
POI002051,PO02051,P0093,29,18.35,532.15
POI002052,PO02052,P0093,43,18.35,789.05
POI002053,PO02053,P0093,50,18.35,917.5
POI002054,PO02054,P0093,40,18.35,734.0
POI002055,PO02055,P0093,48,18.35,880.8
POI002056,PO02056,P0093,54,18.35,990.9
POI002057,PO02057,P0093,33,18.35,605.55
POI002058,PO02058,P0093,50,18.35,917.5
POI002059,PO02059,P0093,53,18.35,972.55
POI002060,PO02060,P0093,36,18.35,660.6
POI002061,PO02061,P0093,51,18.35,935.85
POI002062,PO02062,P0093,52,18.35,954.2
POI002063,PO02063,P0093,50,18.35,917.5
POI002064,PO02064,P0093,44,18.35,807.4
POI002065,PO02065,P0093,51,18.35,935.85
POI002066,PO02066,P0093,43,18.35,789.05
POI002067,PO02067,P0093,30,18.35,550.5
POI002068,PO02068,P0093,52,18.35,954.2
POI002069,PO02069,P0093,39,18.35,715.65
POI002070,PO02070,P0093,51,18.35,935.85
POI002071,PO02071,P0093,33,18.35,605.55
POI002072,PO02072,P0093,33,18.35,605.55
POI002073,PO02073,P0093,38,18.35,697.3
POI002074,PO02074,P0093,34,18.35,623.9
POI002075,PO02075,P0093,45,18.35,825.75
POI002076,PO02076,P0093,30,18.35,550.5
POI002077,PO02077,P0093,38,18.35,697.3
POI002078,PO02078,P0093,45,18.35,825.75
POI002079,PO02079,P0093,50,18.35,917.5
POI002080,PO02080,P0093,40,18.35,734.0
POI002081,PO02081,P0093,46,18.35,844.1
POI002082,PO02082,P0093,52,18.35,954.2
POI002083,PO02083,P0093,34,18.35,623.9
POI002084,PO02084,P0093,41,18.35,752.35
POI002085,PO02085,P0093,44,18.35,807.4
POI002086,PO02086,P0093,32,18.35,587.2
POI002087,PO02087,P0093,53,18.35,972.55
POI002088,PO02088,P0093,47,18.35,862.45
POI002089,PO02089,P0093,47,18.35,862.45
POI002090,PO02090,P0093,30,18.35,550.5
POI002091,PO02091,P0093,48,18.35,880.8
POI002092,PO02092,P0093,32,18.35,587.2
POI002093,PO02093,P0093,35,18.35,642.25
POI002094,PO02094,P0093,39,18.35,715.65
POI002095,PO02095,P0093,36,18.35,660.6
POI002096,PO02096,P0093,36,18.35,660.6
POI002097,PO02097,P0093,40,18.35,734.0
POI002098,PO02098,P0093,33,18.35,605.55
POI002099,PO02099,P0093,40,18.35,734.0
POI002100,PO02100,P0093,34,18.35,623.9
POI002101,PO02101,P0093,39,18.35,715.65
POI002102,PO02102,P0093,32,18.35,587.2
POI002103,PO02103,P0093,30,18.35,550.5
POI002104,PO02104,P0093,52,18.35,954.2
POI002105,PO02105,P0093,35,18.35,642.25
POI002106,PO02106,P0093,37,18.35,678.95
POI002107,PO02107,P0093,36,18.35,660.6
POI002108,PO02108,P0093,52,18.35,954.2
POI002109,PO02109,P0093,39,18.35,715.65
POI002110,PO02110,P0093,38,18.35,697.3
POI002111,PO02111,P0093,45,18.35,825.75
POI002112,PO02112,P0093,37,18.35,678.95
POI002113,PO02113,P0093,41,18.35,752.35
POI002114,PO02114,P0093,32,18.35,587.2
POI002115,PO02115,P0093,48,18.35,880.8
POI002116,PO02116,P0093,36,18.35,660.6
POI002117,PO02117,P0093,38,18.35,697.3
POI002118,PO02118,P0093,39,18.35,715.65
POI002119,PO02119,P0093,46,18.35,844.1
POI002120,PO02120,P0093,32,18.35,587.2
POI002121,PO02121,P0093,36,18.35,660.6
POI002122,PO02122,P0093,39,18.35,715.65
POI002123,PO02123,P0093,35,18.35,642.25
POI002124,PO02124,P0093,44,18.35,807.4
POI002125,PO02125,P0093,37,18.35,678.95
POI002126,PO02126,P0093,38,18.35,697.3
POI002127,PO02127,P0093,54,18.35,990.9
POI002128,PO02128,P0093,40,18.35,734.0
POI002129,PO02129,P0093,45,18.35,825.75
POI002130,PO02130,P0093,32,18.35,587.2
POI002131,PO02131,P0093,41,18.35,752.35
POI002132,PO02132,P0093,50,18.35,917.5
POI002133,PO02133,P0093,42,18.35,770.7
POI002134,PO02134,P0093,40,18.35,734.0
POI002135,PO02135,P0093,45,18.35,825.75
POI002136,PO02136,P0093,32,18.35,587.2
POI002137,PO02137,P0093,38,18.35,697.3
POI002138,PO02138,P0093,39,18.35,715.65
POI002139,PO02139,P0093,55,18.35,1009.25
POI002140,PO02140,P0093,41,18.35,752.35
POI002141,PO02141,P0093,31,18.35,568.85
POI002142,PO02142,P0093,41,18.35,752.35
POI002143,PO02143,P0093,53,18.35,972.55
POI002144,PO02144,P0093,33,18.35,605.55
POI002145,PO02145,P0093,43,18.35,789.05
POI002146,PO02146,P0093,41,18.35,752.35
POI002147,PO02147,P0093,41,18.35,752.35
POI002148,PO02148,P0093,38,18.35,697.3
POI002149,PO02149,P0093,50,18.35,917.5
POI002150,PO02150,P0093,33,18.35,605.55
POI002151,PO02151,P0093,41,18.35,752.35
POI002152,PO02152,P0093,40,18.35,734.0
POI002153,PO02153,P0093,45,18.35,825.75
POI002154,PO02154,P0093,42,18.35,770.7
POI002155,PO02155,P0093,40,18.35,734.0
POI002156,PO02156,P0093,51,18.35,935.85
POI002157,PO02157,P0093,45,18.35,825.75
POI002158,PO02158,P0093,37,18.35,678.95
POI002159,PO02159,P0093,42,18.35,770.7
POI002160,PO02160,P0093,47,18.35,862.45
POI002161,PO02161,P0093,43,18.35,789.05
POI002162,PO02162,P0093,37,18.35,678.95
POI002163,PO02163,P0093,47,18.35,862.45
POI002164,PO02164,P0093,30,18.35,550.5
POI002165,PO02165,P0093,47,18.35,862.45
POI002166,PO02166,P0094,103,2.92,300.76
POI002167,PO02167,P0094,103,2.92,300.76
POI002168,PO02168,P0094,109,2.35,256.15
POI002169,PO02169,P0094,105,2.35,246.75
POI002170,PO02170,P0094,106,2.92,309.52
POI002171,PO02171,P0094,105,2.92,306.6
POI002172,PO02172,P0094,107,2.35,251.45
POI002173,PO02173,P0094,102,2.92,297.84
POI002174,PO02174,P0094,102,2.35,239.7
POI002175,PO02175,P0094,107,2.35,251.45
POI002176,PO02176,P0094,110,2.92,321.2
POI002177,PO02177,P0094,103,2.35,242.05
POI002178,PO02178,P0094,103,2.35,242.05
POI002179,PO02179,P0094,107,2.35,251.45
POI002180,PO02180,P0094,107,2.35,251.45
POI002181,PO02181,P0094,103,2.35,242.05
POI002182,PO02182,P0094,106,2.35,249.1
POI002183,PO02183,P0095,223,8.24,1837.52
POI002184,PO02184,P0095,236,8.24,1944.64
POI002185,PO02185,P0095,224,8.24,1845.76
POI002186,PO02186,P0095,238,8.24,1961.12
POI002187,PO02187,P0095,238,8.24,1961.12
POI002188,PO02188,P0095,225,8.24,1854.0
POI002189,PO02189,P0095,235,8.24,1936.4
POI002190,PO02190,P0095,227,8.24,1870.48
POI002191,PO02191,P0095,226,8.24,1862.24
POI002192,PO02192,P0095,224,8.24,1845.76
POI002193,PO02193,P0095,232,8.24,1911.68
POI002194,PO02194,P0095,228,8.24,1878.72
POI002195,PO02195,P0095,229,8.24,1886.96
POI002196,PO02196,P0095,233,8.24,1919.92
POI002197,PO02197,P0095,235,8.24,1936.4
POI002198,PO02198,P0095,235,8.24,1936.4
POI002199,PO02199,P0095,231,8.24,1903.44
POI002200,PO02200,P0095,222,8.24,1829.28
POI002201,PO02201,P0095,226,8.24,1862.24
POI002202,PO02202,P0095,227,8.24,1870.48
POI002203,PO02203,P0095,228,8.24,1878.72
POI002204,PO02204,P0095,229,8.24,1886.96
POI002205,PO02205,P0095,236,8.24,1944.64
POI002206,PO02206,P0095,232,8.24,1911.68
POI002207,PO02207,P0095,229,8.24,1886.96
POI002208,PO02208,P0096,82,24.34,1995.88
POI002209,PO02209,P0096,90,24.34,2190.6
POI002210,PO02210,P0096,91,24.34,2214.94
POI002211,PO02211,P0096,84,24.34,2044.56
POI002212,PO02212,P0096,85,24.34,2068.9
POI002213,PO02213,P0096,82,24.34,1995.88
POI002214,PO02214,P0096,94,24.34,2287.96
POI002215,PO02215,P0096,81,24.34,1971.54
POI002216,PO02216,P0096,87,24.34,2117.58
POI002217,PO02217,P0096,81,24.34,1971.54
POI002218,PO02218,P0096,87,24.34,2117.58
POI002219,PO02219,P0096,91,24.34,2214.94
POI002220,PO02220,P0096,81,24.34,1971.54
POI002221,PO02221,P0096,84,24.34,2044.56
POI002222,PO02222,P0096,89,24.34,2166.26
POI002223,PO02223,P0096,90,24.34,2190.6
POI002224,PO02224,P0096,86,24.34,2093.24
POI002225,PO02225,P0096,89,24.34,2166.26
POI002226,PO02226,P0096,84,24.34,2044.56
POI002227,PO02227,P0096,84,24.34,2044.56
POI002228,PO02228,P0096,81,24.34,1971.54
POI002229,PO02229,P0096,89,24.34,2166.26
POI002230,PO02230,P0096,85,24.34,2068.9
POI002231,PO02231,P0096,90,24.34,2190.6
POI002232,PO02232,P0096,91,24.34,2214.94
POI002233,PO02233,P0096,85,24.34,2068.9
POI002234,PO02234,P0096,82,24.34,1995.88
POI002235,PO02235,P0096,83,24.34,2020.22
POI002236,PO02236,P0096,85,24.34,2068.9
POI002237,PO02237,P0096,82,24.34,1995.88
POI002238,PO02238,P0096,84,24.34,2044.56
POI002239,PO02239,P0096,91,24.34,2214.94
POI002240,PO02240,P0096,84,24.34,2044.56
POI002241,PO02241,P0096,83,24.34,2020.22
POI002242,PO02242,P0096,82,24.34,1995.88
POI002243,PO02243,P0096,88,24.34,2141.92
POI002244,PO02244,P0097,296,19.05,5638.8
POI002245,PO02245,P0097,286,19.05,5448.3
POI002246,PO02246,P0097,297,19.05,5657.85
POI002247,PO02247,P0097,285,14.36,4092.6
POI002248,PO02248,P0097,287,14.36,4121.32
POI002249,PO02249,P0097,285,14.36,4092.6
POI002250,PO02250,P0097,301,19.05,5734.05
POI002251,PO02251,P0097,286,19.05,5448.3
POI002252,PO02252,P0097,297,19.05,5657.85
POI002253,PO02253,P0097,296,19.05,5638.8
POI002254,PO02254,P0097,289,19.05,5505.45
POI002255,PO02255,P0097,307,14.36,4408.52
POI002256,PO02256,P0097,289,19.05,5505.45
POI002257,PO02257,P0097,281,19.05,5353.05
POI002258,PO02258,P0097,283,14.36,4063.88
POI002259,PO02259,P0097,282,14.36,4049.52
POI002260,PO02260,P0097,295,14.36,4236.2
POI002261,PO02261,P0097,287,19.05,5467.35
POI002262,PO02262,P0097,289,19.05,5505.45
POI002263,PO02263,P0097,290,14.36,4164.4
POI002264,PO02264,P0097,301,19.05,5734.05
POI002265,PO02265,P0097,296,19.05,5638.8
POI002266,PO02266,P0097,291,14.36,4178.76
POI002267,PO02267,P0097,294,14.36,4221.84
POI002268,PO02268,P0097,289,14.36,4150.04
POI002269,PO02269,P0098,451,8.98,4049.98
POI002270,PO02270,P0098,460,8.98,4130.8
POI002271,PO02271,P0098,470,6.97,3275.9
POI002272,PO02272,P0098,459,8.98,4121.82
POI002273,PO02273,P0098,468,8.98,4202.64
POI002274,PO02274,P0098,451,6.97,3143.47
