po_id,order_date,store_id,supplier_id,status,total_units,total_cost
PO01613,2025-07-21,S01,SUP006,Received,87,220.98
PO01614,2025-08-01,S01,SUP006,Received,80,203.2
PO01615,2025-08-11,S01,SUP006,Received,83,210.82
PO01616,2025-08-19,S01,SUP006,Received,80,203.2
PO01617,2025-08-30,S01,SUP006,Received,92,233.68
PO01618,2025-09-07,S01,SUP006,Received,86,218.44
PO01619,2025-09-17,S01,SUP006,Received,86,218.44
PO01620,2025-09-27,S01,SUP006,Received,88,223.52
PO01621,2025-10-06,S01,SUP006,Received,80,203.2
PO01622,2025-10-16,S01,SUP006,Received,85,215.9
PO01623,2025-10-25,S01,SUP006,Received,85,215.9
PO01624,2025-11-05,S01,SUP006,Received,84,213.36
PO01625,2025-11-14,S01,SUP006,Received,85,215.9
PO01626,2025-11-23,S01,SUP006,Received,84,213.36
PO01627,2025-12-01,S01,SUP006,Received,81,205.74
PO01628,2025-12-12,S01,SUP006,Received,84,213.36
PO01629,2025-12-20,S01,SUP006,Received,90,228.6
PO01630,2025-12-27,S01,SUP006,Received,95,241.3
PO01631,2025-01-11,S01,SUP008,Received,406,5951.96
PO01632,2025-02-08,S01,SUP008,Received,412,6039.92
PO01633,2025-03-05,S01,SUP008,Received,394,5776.04
PO01634,2025-04-01,S01,SUP008,Received,408,5981.28
PO01635,2025-04-24,S01,SUP008,Received,397,5820.02
PO01636,2025-05-20,S01,SUP008,Received,399,5849.34
PO01637,2025-06-15,S01,SUP008,Received,402,5893.32
PO01638,2025-07-12,S01,SUP008,Received,405,5937.3
PO01639,2025-08-09,S01,SUP008,Received,403,5907.98
PO01640,2025-09-13,S01,SUP008,Received,400,5864.0
PO01641,2025-10-14,S01,SUP008,Received,402,5893.32
PO01642,2025-11-14,S01,SUP008,Received,394,5776.04
PO01643,2025-12-17,S01,SUP008,Received,400,5864.0
PO01644,2025-01-19,S01,SUP002,Received,423,2364.57
PO01645,2025-02-17,S01,SUP001,Received,425,2945.25
PO01646,2025-03-19,S01,SUP002,Received,430,2403.7
PO01647,2025-04-16,S01,SUP002,Received,429,2398.11
PO01648,2025-05-14,S01,SUP002,Received,436,2437.24
PO01649,2025-06-14,S01,SUP001,Received,427,2959.11
PO01650,2025-07-19,S01,SUP001,Received,429,2972.97
PO01651,2025-08-24,S01,SUP001,Received,428,2966.04
PO01652,2025-10-02,S01,SUP002,Received,425,2375.75
PO01653,2025-11-09,S01,SUP002,Received,423,2364.57
PO01654,2025-12-15,S01,SUP001,Received,428,2966.04
PO01655,2025-01-06,S01,SUP010,Received,241,2978.76
PO01656,2025-01-16,S01,SUP008,Received,245,3608.85
PO01657,2025-01-27,S01,SUP010,Received,235,2904.6
PO01658,2025-02-07,S01,SUP010,Received,235,2904.6
PO01659,2025-02-16,S01,SUP010,Received,237,2929.32
PO01660,2025-02-26,S01,SUP008,Received,239,3520.47
PO01661,2025-03-07,S01,SUP010,Received,242,2991.12
PO01662,2025-03-16,S01,SUP008,Received,231,3402.63
PO01663,2025-03-26,S01,SUP010,Received,235,2904.6
PO01664,2025-04-05,S01,SUP008,Received,240,3535.2
PO01665,2025-04-15,S01,SUP008,Received,249,3667.77
PO01666,2025-04-26,S01,SUP010,Received,251,3102.36
PO01667,2025-05-07,S01,SUP008,Received,251,3697.23
PO01668,2025-05-17,S01,SUP010,Received,232,2867.52
PO01669,2025-05-29,S01,SUP008,Received,249,3667.77
PO01670,2025-06-08,S01,SUP010,Received,237,2929.32
PO01671,2025-06-21,S01,SUP008,Received,252,3711.96
PO01672,2025-07-02,S01,SUP010,Received,235,2904.6
PO01673,2025-07-13,S01,SUP010,Received,249,3077.64
PO01674,2025-07-25,S01,SUP010,Received,243,3003.48
PO01675,2025-08-06,S01,SUP008,Received,244,3594.12
PO01676,2025-08-18,S01,SUP008,Received,252,3711.96
PO01677,2025-08-30,S01,SUP010,Received,249,3077.64
PO01678,2025-09-11,S01,SUP010,Received,232,2867.52
PO01679,2025-09-24,S01,SUP008,Received,239,3520.47
PO01680,2025-10-09,S01,SUP008,Received,243,3579.39
PO01681,2025-10-22,S01,SUP008,Received,236,3476.28
PO01682,2025-11-04,S01,SUP010,Received,235,2904.6
PO01683,2025-11-18,S01,SUP010,Received,247,3052.92
PO01684,2025-11-30,S01,SUP010,Received,253,3127.08
PO01685,2025-12-12,S01,SUP010,Received,246,3040.56
PO01686,2025-12-24,S01,SUP008,Received,235,3461.55
PO01687,2025-01-19,S01,SUP007,Received,375,3045.0
PO01688,2025-02-16,S01,SUP001,Received,385,2887.5
PO01689,2025-03-16,S01,SUP001,Received,379,2842.5
PO01690,2025-04-09,S01,SUP007,Received,378,3069.36
PO01691,2025-05-05,S01,SUP001,Received,374,2805.0
PO01692,2025-06-04,S01,SUP001,Received,378,2835.0
PO01693,2025-07-02,S01,SUP001,Received,388,2910.0
PO01694,2025-08-02,S01,SUP001,Received,386,2895.0
PO01695,2025-09-06,S01,SUP001,Received,375,2812.5
PO01696,2025-10-08,S01,SUP007,Received,376,3053.12
PO01697,2025-11-07,S01,SUP007,Received,378,3069.36
PO01698,2025-12-08,S01,SUP001,Received,385,2887.5
PO01699,2025-01-21,S01,SUP010,Received,435,1026.6
PO01700,2025-02-26,S01,SUP010,Received,437,1031.32
PO01701,2025-04-03,S01,SUP002,Received,439,1338.95
PO01702,2025-05-07,S01,SUP002,Received,436,1329.8
PO01703,2025-06-10,S01,SUP002,Received,440,1342.0
PO01704,2025-07-21,S01,SUP010,Received,442,1043.12
PO01705,2025-08-30,S01,SUP002,Received,436,1329.8
PO01706,2025-10-16,S01,SUP002,Received,445,1357.25
PO01707,2025-12-03,S01,SUP002,Received,437,1332.85
PO01708,2025-01-13,S01,SUP010,Received,150,766.5
PO01709,2025-02-03,S01,SUP010,Received,151,771.61
PO01710,2025-02-23,S01,SUP010,Received,154,786.94
PO01711,2025-03-15,S01,SUP010,Received,153,781.83
PO01712,2025-04-05,S01,SUP010,Received,152,776.72
PO01713,2025-04-23,S01,SUP010,Received,148,756.28
PO01714,2025-05-14,S01,SUP010,Received,151,771.61
PO01715,2025-06-04,S01,SUP010,Received,153,781.83
PO01716,2025-06-26,S01,SUP010,Received,154,786.94
PO01717,2025-07-18,S01,SUP010,Received,146,746.06
PO01718,2025-08-10,S01,SUP010,Received,151,771.61
PO01719,2025-09-04,S01,SUP010,Received,147,751.17
PO01720,2025-10-02,S01,SUP010,Received,152,776.72
PO01721,2025-10-27,S01,SUP010,Received,146,746.06
PO01722,2025-11-23,S01,SUP010,Received,148,756.28
PO01723,2025-12-15,S01,SUP010,Received,149,761.39
PO01724,2025-01-01,S01,SUP006,Received,81,1951.29
PO01725,2025-01-10,S01,SUP006,Received,88,2119.92
PO01726,2025-01-19,S01,SUP006,Received,90,2168.1
PO01727,2025-01-28,S01,SUP006,Received,84,2023.56
PO01728,2025-02-04,S01,SUP006,Received,83,1999.47
PO01729,2025-02-13,S01,SUP006,Received,85,2047.65
PO01730,2025-02-21,S01,SUP006,Received,86,2071.74
PO01731,2025-03-01,S01,SUP006,Received,81,1951.29
PO01732,2025-03-09,S01,SUP006,Received,90,2168.1
PO01733,2025-03-16,S01,SUP006,Received,86,2071.74
PO01734,2025-03-24,S01,SUP006,Received,83,1999.47
PO01735,2025-03-31,S01,SUP006,Received,88,2119.92
PO01736,2025-04-09,S01,SUP006,Received,86,2071.74
PO01737,2025-04-17,S01,SUP006,Received,83,1999.47
PO01738,2025-04-25,S01,SUP006,Received,85,2047.65
PO01739,2025-05-03,S01,SUP006,Received,90,2168.1
PO01740,2025-05-11,S01,SUP006,Received,89,2144.01
PO01741,2025-05-20,S01,SUP006,Received,88,2119.92
PO01742,2025-05-28,S01,SUP006,Received,86,2071.74
PO01743,2025-06-06,S01,SUP006,Received,90,2168.1
PO01744,2025-06-15,S01,SUP006,Received,84,2023.56
PO01745,2025-06-22,S01,SUP006,Received,81,1951.29
PO01746,2025-07-02,S01,SUP006,Received,82,1975.38
PO01747,2025-07-11,S01,SUP006,Received,85,2047.65
PO01748,2025-07-20,S01,SUP006,Received,87,2095.83
PO01749,2025-07-30,S01,SUP006,Received,82,1975.38
PO01750,2025-08-09,S01,SUP006,Received,92,2216.28
PO01751,2025-08-19,S01,SUP006,Received,84,2023.56
PO01752,2025-08-29,S01,SUP006,Received,93,2240.37
PO01753,2025-09-06,S01,SUP006,Received,81,1951.29
PO01754,2025-09-16,S01,SUP006,Received,85,2047.65
PO01755,2025-09-26,S01,SUP006,Received,83,1999.47
PO01756,2025-10-04,S01,SUP006,Received,87,2095.83
PO01757,2025-10-15,S01,SUP006,Received,85,2047.65
PO01758,2025-10-26,S01,SUP006,Received,84,2023.56
PO01759,2025-11-06,S01,SUP006,Received,82,1975.38
PO01760,2025-11-16,S01,SUP006,Received,88,2119.92
PO01761,2025-11-27,S01,SUP006,Received,83,1999.47
PO01762,2025-12-07,S01,SUP006,Received,88,2119.92
PO01763,2025-12-16,S01,SUP006,Received,88,2119.92
PO01764,2025-12-26,S01,SUP006,Received,91,2192.19
PO01765,2025-01-17,S01,SUP003,Received,371,2003.4
PO01766,2025-03-04,S01,SUP009,Received,379,2141.35
PO01767,2025-04-15,S01,SUP006,Received,373,2245.46
PO01768,2025-06-02,S01,SUP009,Received,370,2090.5
PO01769,2025-07-22,S01,SUP009,Received,375,2118.75
PO01770,2025-09-14,S01,SUP003,Received,374,2019.6
PO01771,2025-11-14,S01,SUP009,Received,371,2096.15
PO01772,2025-01-01,S01,SUP002,Received,96,2190.72
PO01773,2025-01-05,S01,SUP005,Received,109,2340.23
PO01774,2025-01-08,S01,SUP005,Received,88,1889.36
PO01775,2025-01-12,S01,SUP007,Received,109,2123.32
PO01776,2025-01-16,S01,SUP002,Received,84,1916.88
PO01777,2025-01-21,S01,SUP002,Received,106,2418.92
PO01778,2025-01-26,S01,SUP007,Received,107,2084.36
PO01779,2025-01-30,S01,SUP005,Received,93,1996.71
PO01780,2025-02-03,S01,SUP002,Received,89,2030.98
PO01781,2025-02-07,S01,SUP007,Received,89,1733.72
PO01782,2025-02-11,S01,SUP002,Received,90,2053.8
PO01783,2025-02-16,S01,SUP002,Received,106,2418.92
PO01784,2025-02-20,S01,SUP002,Received,102,2327.64
PO01785,2025-02-24,S01,SUP005,Received,98,2104.06
PO01786,2025-02-28,S01,SUP005,Received,89,1910.83
PO01787,2025-03-04,S01,SUP007,Received,109,2123.32
PO01788,2025-03-08,S01,SUP005,Received,105,2254.35
PO01789,2025-03-12,S01,SUP002,Received,114,2601.48
PO01790,2025-03-16,S01,SUP007,Received,98,1909.04
PO01791,2025-03-20,S01,SUP005,Received,89,1910.83
PO01792,2025-03-23,S01,SUP002,Received,87,1985.34
PO01793,2025-03-27,S01,SUP007,Received,100,1948.0
PO01794,2025-03-31,S01,SUP007,Received,95,1850.6
PO01795,2025-04-04,S01,SUP007,Received,94,1831.12
PO01796,2025-04-08,S01,SUP007,Received,106,2064.88
PO01797,2025-04-12,S01,SUP002,Received,106,2418.92
PO01798,2025-04-16,S01,SUP002,Received,105,2396.1
PO01799,2025-04-19,S01,SUP005,Received,84,1803.48
PO01800,2025-04-23,S01,SUP005,Received,96,2061.12
PO01801,2025-04-27,S01,SUP007,Received,95,1850.6
PO01802,2025-05-01,S01,SUP002,Received,94,2145.08
PO01803,2025-05-05,S01,SUP007,Received,105,2045.4
PO01804,2025-05-10,S01,SUP002,Received,102,2327.64
PO01805,2025-05-13,S01,SUP002,Received,92,2099.44
PO01806,2025-05-17,S01,SUP002,Received,106,2418.92
PO01807,2025-05-21,S01,SUP002,Received,100,2282.0
PO01808,2025-05-25,S01,SUP002,Received,95,2167.9
PO01809,2025-05-30,S01,SUP005,Received,114,2447.58
PO01810,2025-06-03,S01,SUP007,Received,87,1694.76
PO01811,2025-06-08,S01,SUP002,Received,98,2236.36
PO01812,2025-06-12,S01,SUP005,Received,87,1867.89
PO01813,2025-06-16,S01,SUP002,Received,100,2282.0
PO01814,2025-06-21,S01,SUP007,Received,97,1889.56
PO01815,2025-06-25,S01,SUP007,Received,88,1714.24
PO01816,2025-06-29,S01,SUP002,Received,95,2167.9
PO01817,2025-07-04,S01,SUP007,Received,97,1889.56
PO01818,2025-07-09,S01,SUP007,Received,100,1948.0
PO01819,2025-07-14,S01,SUP005,Received,110,2361.7
PO01820,2025-07-19,S01,SUP005,Received,89,1910.83
PO01821,2025-07-24,S01,SUP007,Received,99,1928.52
PO01822,2025-07-29,S01,SUP007,Received,94,1831.12
PO01823,2025-08-03,S01,SUP007,Received,109,2123.32
PO01824,2025-08-08,S01,SUP005,Received,100,2147.0
PO01825,2025-08-13,S01,SUP007,Received,89,1733.72
PO01826,2025-08-18,S01,SUP005,Received,96,2061.12
PO01827,2025-08-23,S01,SUP007,Received,96,1870.08
PO01828,2025-08-29,S01,SUP002,Received,110,2510.2
PO01829,2025-09-03,S01,SUP002,Received,108,2464.56
PO01830,2025-09-07,S01,SUP005,Received,91,1953.77
PO01831,2025-09-12,S01,SUP005,Received,89,1910.83
PO01832,2025-09-17,S01,SUP005,Received,87,1867.89
PO01833,2025-09-22,S01,SUP005,Received,87,1867.89
PO01834,2025-09-27,S01,SUP007,Received,94,1831.12
PO01835,2025-10-03,S01,SUP002,Received,96,2190.72
PO01836,2025-10-07,S01,SUP005,Received,90,1932.3
PO01837,2025-10-12,S01,SUP007,Received,101,1967.48
PO01838,2025-10-18,S01,SUP005,Received,93,1996.71
PO01839,2025-10-23,S01,SUP007,Received,89,1733.72
PO01840,2025-10-28,S01,SUP005,Received,88,1889.36
PO01841,2025-11-02,S01,SUP002,Received,93,2122.26
PO01842,2025-11-07,S01,SUP005,Received,88,1889.36
PO01843,2025-11-11,S01,SUP007,Received,94,1831.12
PO01844,2025-11-16,S01,SUP005,Received,92,1975.24
PO01845,2025-11-21,S01,SUP007,Received,108,2103.84
PO01846,2025-11-26,S01,SUP002,Received,91,2076.62
PO01847,2025-12-01,S01,SUP005,Received,96,2061.12
PO01848,2025-12-06,S01,SUP005,Received,92,1975.24
PO01849,2025-12-11,S01,SUP007,Received,97,1889.56
PO01850,2025-12-16,S01,SUP002,Received,93,2122.26
PO01851,2025-12-21,S01,SUP007,Received,104,2025.92
PO01852,2025-12-25,S01,SUP007,Received,86,1675.28
PO01853,2025-12-29,S01,SUP002,Received,105,2396.1
PO01854,2025-01-09,S01,SUP001,Received,439,9420.94
PO01855,2025-02-01,S01,SUP001,Received,438,9399.48
PO01856,2025-02-22,S01,SUP004,Received,441,8820.0
PO01857,2025-03-14,S01,SUP002,Received,439,10000.42
PO01858,2025-04-04,S01,SUP004,Received,438,8760.0
PO01859,2025-04-23,S01,SUP001,Received,434,9313.64
PO01860,2025-05-13,S01,SUP002,Received,453,10319.34
PO01861,2025-06-04,S01,SUP002,Received,436,9932.08
PO01862,2025-06-29,S01,SUP004,Received,448,8960.0
PO01863,2025-07-23,S01,SUP001,Received,427,9163.42
PO01864,2025-08-17,S01,SUP002,Received,431,9818.18
PO01865,2025-09-12,S01,SUP004,Received,430,8600.0
PO01866,2025-10-10,S01,SUP001,Received,431,9249.26
PO01867,2025-11-05,S01,SUP004,Received,438,8760.0
PO01868,2025-11-30,S01,SUP002,Received,438,9977.64
PO01869,2025-12-26,S01,SUP002,Received,448,10205.44
PO01870,2025-01-19,S01,SUP004,Received,262,4430.42
PO01871,2025-03-19,S01,SUP009,Received,258,3423.66
PO01872,2025-05-11,S01,SUP004,Received,259,4379.69
PO01873,2025-07-04,S01,SUP006,Received,258,3996.42
PO01874,2025-09-14,S01,SUP006,Received,260,4027.4
PO01875,2025-11-17,S01,SUP006,Received,259,4011.91
PO01876,2025-01-05,S01,SUP004,Received,221,2406.69
PO01877,2025-01-14,S01,SUP004,Received,226,2461.14
PO01878,2025-01-23,S01,SUP004,Received,221,2406.69
PO01879,2025-02-01,S01,SUP004,Received,211,2297.79
PO01880,2025-02-10,S01,SUP004,Received,226,2461.14
PO01881,2025-02-19,S01,SUP004,Received,221,2406.69
PO01882,2025-02-28,S01,SUP004,Received,212,2308.68
PO01883,2025-03-09,S01,SUP004,Received,206,2243.34
PO01884,2025-03-17,S01,SUP004,Received,206,2243.34
PO01885,2025-03-26,S01,SUP004,Received,227,2472.03
PO01886,2025-04-05,S01,SUP004,Received,215,2341.35
PO01887,2025-04-13,S01,SUP004,Received,220,2395.8
PO01888,2025-04-20,S01,SUP004,Received,220,2395.8
PO01889,2025-04-29,S01,SUP004,Received,217,2363.13
PO01890,2025-05-07,S01,SUP004,Received,208,2265.12
PO01891,2025-05-16,S01,SUP004,Received,217,2363.13
PO01892,2025-05-25,S01,SUP004,Received,216,2352.24
PO01893,2025-06-03,S01,SUP004,Received,222,2417.58
PO01894,2025-06-13,S01,SUP004,Received,216,2352.24
PO01895,2025-06-21,S01,SUP004,Received,216,2352.24
PO01896,2025-06-30,S01,SUP004,Received,213,2319.57
PO01897,2025-07-09,S01,SUP004,Received,212,2308.68
PO01898,2025-07-19,S01,SUP004,Received,225,2450.25
PO01899,2025-07-29,S01,SUP004,Received,216,2352.24
PO01900,2025-08-09,S01,SUP004,Received,218,2374.02
PO01901,2025-08-19,S01,SUP004,Received,211,2297.79
PO01902,2025-08-28,S01,SUP004,Received,219,2384.91
PO01903,2025-09-09,S01,SUP004,Received,222,2417.58
PO01904,2025-09-20,S01,SUP004,Received,223,2428.47
PO01905,2025-10-02,S01,SUP004,Received,212,2308.68
PO01906,2025-10-13,S01,SUP004,Received,210,2286.9
PO01907,2025-10-24,S01,SUP004,Received,223,2428.47
PO01908,2025-11-02,S01,SUP004,Received,206,2243.34
PO01909,2025-11-12,S01,SUP004,Received,206,2243.34
PO01910,2025-11-22,S01,SUP004,Received,217,2363.13
PO01911,2025-12-01,S01,SUP004,Received,210,2286.9
PO01912,2025-12-11,S01,SUP004,Received,223,2428.47
PO01913,2025-12-21,S01,SUP004,Received,226,2461.14
PO01914,2025-12-31,S01,SUP004,Received,213,2319.57
PO01915,2025-01-19,S01,SUP004,Received,420,5170.2
PO01916,2025-02-16,S01,SUP004,Received,413,5084.03
PO01917,2025-03-15,S01,SUP004,Received,418,5145.58
PO01918,2025-04-11,S01,SUP005,Received,408,5214.24
PO01919,2025-05-08,S01,SUP004,Received,413,5084.03
PO01920,2025-06-04,S01,SUP005,Received,419,5354.82
PO01921,2025-07-03,S01,SUP005,Received,413,5278.14
PO01922,2025-08-03,S01,SUP004,Received,416,5120.96
PO01923,2025-09-06,S01,SUP004,Received,416,5120.96
PO01924,2025-10-10,S01,SUP004,Received,413,5084.03
PO01925,2025-11-16,S01,SUP005,Received,417,5329.26
PO01926,2025-12-20,S01,SUP004,Received,409,5034.79
PO01927,2025-01-13,S01,SUP009,Received,319,8440.74
PO01928,2025-01-27,S01,SUP007,Received,308,6963.88
PO01929,2025-02-12,S01,SUP007,Received,308,6963.88
PO01930,2025-02-28,S01,SUP009,Received,319,8440.74
PO01931,2025-03-15,S01,SUP010,Received,319,7569.87
PO01932,2025-03-29,S01,SUP010,Received,316,7498.68
PO01933,2025-04-13,S01,SUP007,Received,309,6986.49
PO01934,2025-04-28,S01,SUP009,Received,319,8440.74
PO01935,2025-05-11,S01,SUP009,Received,313,8281.98
PO01936,2025-05-28,S01,SUP009,Received,317,8387.82
PO01937,2025-06-13,S01,SUP010,Received,319,7569.87
PO01938,2025-06-29,S01,SUP007,Received,311,7031.71
PO01939,2025-07-16,S01,SUP010,Received,310,7356.3
PO01940,2025-08-05,S01,SUP009,Received,313,8281.98
PO01941,2025-08-23,S01,SUP009,Received,319,8440.74
PO01942,2025-09-13,S01,SUP007,Received,315,7122.15
PO01943,2025-10-04,S01,SUP010,Received,319,7569.87
PO01944,2025-10-25,S01,SUP009,Received,319,8440.74
PO01945,2025-11-12,S01,SUP007,Received,313,7076.93
PO01946,2025-11-30,S01,SUP009,Received,319,8440.74
PO01947,2025-12-18,S01,SUP010,Received,317,7522.41
PO01948,2025-01-11,S01,SUP009,Received,378,9639.0
PO01949,2025-01-25,S01,SUP010,Received,369,7749.0
PO01950,2025-02-09,S01,SUP010,Received,384,8064.0
PO01951,2025-02-23,S01,SUP009,Received,386,9843.0
PO01952,2025-03-08,S01,SUP005,Received,361,7804.82
PO01953,2025-03-22,S01,SUP005,Received,379,8193.98
PO01954,2025-04-05,S01,SUP010,Received,383,8043.0
PO01955,2025-04-19,S01,SUP005,Received,390,8431.8
PO01956,2025-05-03,S01,SUP009,Received,362,9231.0
PO01957,2025-05-18,S01,SUP005,Received,395,8539.9
PO01958,2025-06-03,S01,SUP009,Received,363,9256.5
PO01959,2025-06-17,S01,SUP010,Received,372,7812.0
PO01960,2025-07-03,S01,SUP009,Received,369,9409.5
PO01961,2025-07-19,S01,SUP009,Received,388,9894.0
PO01962,2025-08-05,S01,SUP009,Received,369,9409.5
PO01963,2025-08-23,S01,SUP005,Received,376,8129.12
PO01964,2025-09-12,S01,SUP009,Received,367,9358.5
PO01965,2025-09-29,S01,SUP010,Received,364,7644.0
PO01966,2025-10-17,S01,SUP009,Received,360,9180.0
PO01967,2025-11-06,S01,SUP010,Received,374,7854.0
PO01968,2025-11-24,S01,SUP005,Received,369,7977.78
PO01969,2025-12-11,S01,SUP005,Received,364,7869.68
PO01970,2025-12-29,S01,SUP010,Received,384,8064.0
PO01971,2025-01-01,S01,SUP003,Received,54,990.9
PO01972,2025-01-03,S01,SUP003,Received,41,752.35
PO01973,2025-01-05,S01,SUP003,Received,55,1009.25
PO01974,2025-01-07,S01,SUP003,Received,37,678.95
PO01975,2025-01-09,S01,SUP003,Received,44,807.4
PO01976,2025-01-11,S01,SUP003,Received,49,899.15
PO01977,2025-01-13,S01,SUP003,Received,39,715.65
PO01978,2025-01-15,S01,SUP003,Received,39,715.65
PO01979,2025-01-17,S01,SUP003,Received,41,752.35
PO01980,2025-01-18,S01,SUP003,Received,29,532.15
PO01981,2025-01-19,S01,SUP003,Received,33,605.55
PO01982,2025-01-20,S01,SUP003,Received,32,587.2
PO01983,2025-01-22,S01,SUP003,Received,47,862.45
PO01984,2025-01-24,S01,SUP003,Received,48,880.8
PO01985,2025-01-25,S01,SUP003,Received,46,844.1
PO01986,2025-01-27,S01,SUP003,Received,49,899.15
PO01987,2025-01-28,S01,SUP003,Received,29,532.15
PO01988,2025-01-29,S01,SUP003,Received,29,532.15
PO01989,2025-01-31,S01,SUP003,Received,47,862.45
PO01990,2025-02-02,S01,SUP003,Received,47,862.45
PO01991,2025-02-04,S01,SUP003,Received,38,697.3
PO01992,2025-02-06,S01,SUP003,Received,51,935.85
PO01993,2025-02-08,S01,SUP003,Received,47,862.45
PO01994,2025-02-09,S01,SUP003,Received,33,605.55
PO01995,2025-02-11,S01,SUP003,Received,41,752.35
PO01996,2025-02-12,S01,SUP003,Received,29,532.15
PO01997,2025-02-14,S01,SUP003,Received,54,990.9
PO01998,2025-02-15,S01,SUP003,Received,33,605.55
PO01999,2025-02-16,S01,SUP003,Received,33,605.55
PO02000,2025-02-18,S01,SUP003,Received,44,807.4
PO02001,2025-02-20,S01,SUP003,Received,40,734.0
PO02002,2025-02-22,S01,SUP003,Received,51,935.85
PO02003,2025-02-24,S01,SUP003,Received,49,899.15
PO02004,2025-02-25,S01,SUP003,Received,32,587.2
PO02005,2025-02-27,S01,SUP003,Received,60,1101.0
PO02006,2025-03-01,S01,SUP003,Received,48,880.8
PO02007,2025-03-02,S01,SUP003,Received,33,605.55
PO02008,2025-03-04,S01,SUP003,Received,48,880.8
PO02009,2025-03-06,S01,SUP003,Received,47,862.45
PO02010,2025-03-08,S01,SUP003,Received,47,862.45
PO02011,2025-03-10,S01,SUP003,Received,52,954.2
PO02012,2025-03-12,S01,SUP003,Received,64,1174.4
PO02013,2025-03-14,S01,SUP003,Received,42,770.7
PO02014,2025-03-16,S01,SUP003,Received,58,1064.3
PO02015,2025-03-18,S01,SUP003,Received,42,770.7
PO02016,2025-03-19,S01,SUP003,Received,29,532.15
PO02017,2025-03-21,S01,SUP003,Received,49,899.15
PO02018,2025-03-23,S01,SUP003,Received,56,1027.6
PO02019,2025-03-25,S01,SUP003,Received,47,862.45
PO02020,2025-03-27,S01,SUP003,Received,43,789.05
PO02021,2025-03-29,S01,SUP003,Received,56,1027.6
PO02022,2025-03-31,S01,SUP003,Received,52,954.2
PO02023,2025-04-01,S01,SUP003,Received,35,642.25
PO02024,2025-04-03,S01,SUP003,Received,55,1009.25
PO02025,2025-04-05,S01,SUP003,Received,51,935.85
PO02026,2025-04-07,S01,SUP003,Received,47,862.45
PO02027,2025-04-09,S01,SUP003,Received,45,825.75
PO02028,2025-04-11,S01,SUP003,Received,51,935.85
PO02029,2025-04-13,S01,SUP003,Received,52,954.2
PO02030,2025-04-14,S01,SUP003,Received,33,605.55
PO02031,2025-04-16,S01,SUP003,Received,45,825.75
PO02032,2025-04-18,S01,SUP003,Received,56,1027.6
PO02033,2025-04-20,S01,SUP003,Received,58,1064.3
PO02034,2025-04-22,S01,SUP003,Received,48,880.8
PO02035,2025-04-24,S01,SUP003,Received,46,844.1
PO02036,2025-04-26,S01,SUP003,Received,47,862.45
PO02037,2025-04-27,S01,SUP003,Received,34,623.9
PO02038,2025-04-29,S01,SUP003,Received,49,899.15
PO02039,2025-05-01,S01,SUP003,Received,40,734.0
PO02040,2025-05-03,S01,SUP003,Received,51,935.85
