date,store_id,product_id,opening_stock,units_sold,received_qty,closing_stock,available_stock,stockout_flag
2025-05-18,S01,P0121,54,15,0,39,39,0
2025-05-19,S01,P0121,39,15,150,174,174,0
2025-05-20,S01,P0121,174,15,0,159,159,0
2025-05-21,S01,P0121,159,16,0,143,143,0
2025-05-22,S01,P0121,143,19,0,124,124,0
2025-05-23,S01,P0121,124,14,0,110,110,0
2025-05-24,S01,P0121,110,15,0,95,95,0
2025-05-25,S01,P0121,95,21,0,74,74,0
2025-05-26,S01,P0121,74,16,0,58,58,0
2025-05-27,S01,P0121,58,19,0,39,39,0
2025-05-28,S01,P0121,39,16,145,168,168,0
2025-05-29,S01,P0121,168,20,0,148,148,0
2025-05-30,S01,P0121,148,19,0,129,129,0
2025-05-31,S01,P0121,129,21,0,108,108,0
2025-06-01,S01,P0121,108,18,0,90,90,0
2025-06-02,S01,P0121,90,17,0,73,73,0
2025-06-03,S01,P0121,73,19,0,54,54,0
2025-06-04,S01,P0121,54,18,0,36,36,0
2025-06-05,S01,P0121,36,17,120,139,139,0
2025-06-06,S01,P0121,139,19,0,120,120,0
2025-06-07,S01,P0121,120,18,0,102,102,0
2025-06-08,S01,P0121,102,16,0,86,86,0
2025-06-09,S01,P0121,86,19,0,67,67,0
2025-06-10,S01,P0121,67,13,0,54,54,0
2025-06-11,S01,P0121,54,17,0,37,37,0
2025-06-12,S01,P0121,37,12,50,75,75,0
2025-06-13,S01,P0121,75,14,0,61,61,0
2025-06-14,S01,P0121,61,19,0,42,42,0
2025-06-15,S01,P0121,42,25,100,117,117,0
2025-06-16,S01,P0121,117,12,0,105,105,0
2025-06-17,S01,P0121,105,14,0,91,91,0
2025-06-18,S01,P0121,91,19,0,72,72,0
2025-06-19,S01,P0121,72,15,0,57,57,0
2025-06-20,S01,P0121,57,19,0,38,38,0
2025-06-21,S01,P0121,38,17,121,142,142,0
2025-06-22,S01,P0121,142,16,0,126,126,0
2025-06-23,S01,P0121,126,17,0,109,109,0
2025-06-24,S01,P0121,109,16,0,93,93,0
2025-06-25,S01,P0121,93,20,0,73,73,0
2025-06-26,S01,P0121,73,17,0,56,56,0
2025-06-27,S01,P0121,56,15,0,41,41,0
2025-06-28,S01,P0121,41,22,122,141,141,0
2025-06-29,S01,P0121,141,25,0,116,116,0
2025-06-30,S01,P0121,116,15,0,101,101,0
2025-07-01,S01,P0121,101,13,0,88,88,0
2025-07-02,S01,P0121,88,17,0,71,71,0
2025-07-03,S01,P0121,71,17,0,54,54,0
2025-07-04,S01,P0121,54,17,0,37,37,0
2025-07-05,S01,P0121,37,24,123,136,136,0
2025-07-06,S01,P0121,136,17,0,119,119,0
2025-07-07,S01,P0121,119,17,0,102,102,0
2025-07-08,S01,P0121,102,17,0,85,85,0
2025-07-09,S01,P0121,85,16,0,69,69,0
2025-07-10,S01,P0121,69,17,0,52,52,0
2025-07-11,S01,P0121,52,19,0,33,33,0
2025-07-12,S01,P0121,33,20,146,159,159,0
2025-07-13,S01,P0121,159,17,0,142,142,0
2025-07-14,S01,P0121,142,13,0,129,129,0
2025-07-15,S01,P0121,129,13,0,116,116,0
2025-07-16,S01,P0121,116,19,0,97,97,0
2025-07-17,S01,P0121,97,20,0,77,77,0
2025-07-18,S01,P0121,77,14,0,63,63,0
2025-07-19,S01,P0121,63,17,0,46,46,0
2025-07-20,S01,P0121,46,17,114,143,143,0
2025-07-21,S01,P0121,143,13,0,130,130,0
2025-07-22,S01,P0121,130,18,0,112,112,0
2025-07-23,S01,P0121,112,14,0,98,98,0
2025-07-24,S01,P0121,98,19,0,79,79,0
2025-07-25,S01,P0121,79,13,0,66,66,0
2025-07-26,S01,P0121,66,20,0,46,46,0
2025-07-27,S01,P0121,46,21,151,176,176,0
2025-07-28,S01,P0121,176,16,0,160,160,0
2025-07-29,S01,P0121,160,17,0,143,143,0
2025-07-30,S01,P0121,143,14,0,129,129,0
2025-07-31,S01,P0121,129,16,0,113,113,0
2025-08-01,S01,P0121,113,16,0,97,97,0
2025-08-02,S01,P0121,97,21,0,76,76,0
2025-08-03,S01,P0121,76,24,0,52,52,0
2025-08-04,S01,P0121,52,13,0,39,39,0
2025-08-05,S01,P0121,39,19,120,140,140,0
2025-08-06,S01,P0121,140,13,0,127,127,0
2025-08-07,S01,P0121,127,18,0,109,109,0
2025-08-08,S01,P0121,109,19,0,90,90,0
2025-08-09,S01,P0121,90,21,0,69,69,0
2025-08-10,S01,P0121,69,16,0,53,53,0
2025-08-11,S01,P0121,53,16,0,37,37,0
2025-08-12,S01,P0121,37,13,49,73,73,0
2025-08-13,S01,P0121,73,20,0,53,53,0
2025-08-14,S01,P0121,53,19,0,34,34,0
2025-08-15,S01,P0121,34,18,142,158,158,0
2025-08-16,S01,P0121,158,20,0,138,138,0
2025-08-17,S01,P0121,138,24,0,114,114,0
2025-08-18,S01,P0121,114,15,0,99,99,0
2025-08-19,S01,P0121,99,19,0,80,80,0
2025-08-20,S01,P0121,80,14,0,66,66,0
2025-08-21,S01,P0121,66,17,0,49,49,0
2025-08-22,S01,P0121,49,16,0,33,33,0
2025-08-23,S01,P0121,33,24,129,138,138,0
2025-08-24,S01,P0121,138,21,0,117,117,0
2025-08-25,S01,P0121,117,20,0,97,97,0
2025-08-26,S01,P0121,97,14,0,83,83,0
2025-08-27,S01,P0121,83,15,0,68,68,0
2025-08-28,S01,P0121,68,14,0,54,54,0
2025-08-29,S01,P0121,54,13,0,41,41,0
2025-08-30,S01,P0121,41,17,88,112,112,0
2025-08-31,S01,P0121,112,22,0,90,90,0
2025-09-01,S01,P0121,90,20,0,70,70,0
2025-09-02,S01,P0121,70,19,0,51,51,0
2025-09-03,S01,P0121,51,16,0,35,35,0
2025-09-04,S01,P0121,35,20,181,196,196,0
2025-09-05,S01,P0121,196,19,0,177,177,0
2025-09-06,S01,P0121,177,20,0,157,157,0
2025-09-07,S01,P0121,157,24,0,133,133,0
2025-09-08,S01,P0121,133,16,0,117,117,0
2025-09-09,S01,P0121,117,12,0,105,105,0
2025-09-10,S01,P0121,105,13,0,92,92,0
2025-09-11,S01,P0121,92,18,0,74,74,0
2025-09-12,S01,P0121,74,14,0,60,60,0
2025-09-13,S01,P0121,60,16,0,44,44,0
2025-09-14,S01,P0121,44,19,77,102,102,0
2025-09-15,S01,P0121,102,15,0,87,87,0
2025-09-16,S01,P0121,87,17,0,70,70,0
2025-09-17,S01,P0121,70,14,0,56,56,0
2025-09-18,S01,P0121,56,16,0,40,40,0
2025-09-19,S01,P0121,40,18,188,210,210,0
2025-09-20,S01,P0121,210,17,0,193,193,0
2025-09-21,S01,P0121,193,22,0,171,171,0
2025-09-22,S01,P0121,171,17,0,154,154,0
2025-09-23,S01,P0121,154,14,0,140,140,0
2025-09-24,S01,P0121,140,12,0,128,128,0
2025-09-25,S01,P0121,128,14,0,114,114,0
2025-09-26,S01,P0121,114,14,0,100,100,0
2025-09-27,S01,P0121,100,22,0,78,78,0
2025-09-28,S01,P0121,78,17,0,61,61,0
2025-09-29,S01,P0121,61,15,0,46,46,0
2025-09-30,S01,P0121,46,12,105,139,139,0
2025-10-01,S01,P0121,139,13,0,126,126,0
2025-10-02,S01,P0121,126,20,0,106,106,0
2025-10-03,S01,P0121,106,13,0,93,93,0
2025-10-04,S01,P0121,93,24,0,69,69,0
2025-10-05,S01,P0121,69,15,0,54,54,0
2025-10-06,S01,P0121,54,16,0,38,38,0
2025-10-07,S01,P0121,38,13,58,83,83,0
2025-10-08,S01,P0121,83,18,0,65,65,0
2025-10-09,S01,P0121,65,17,0,48,48,0
2025-10-10,S01,P0121,48,13,159,194,194,0
2025-10-11,S01,P0121,194,20,0,174,174,0
2025-10-12,S01,P0121,174,23,0,151,151,0
2025-10-13,S01,P0121,151,16,0,135,135,0
2025-10-14,S01,P0121,135,14,0,121,121,0
2025-10-15,S01,P0121,121,18,0,103,103,0
2025-10-16,S01,P0121,103,18,0,85,85,0
2025-10-17,S01,P0121,85,13,0,72,72,0
2025-10-18,S01,P0121,72,24,0,48,48,0
2025-10-19,S01,P0121,48,23,60,85,85,0
2025-10-20,S01,P0121,85,14,0,71,71,0
2025-10-21,S01,P0121,71,20,0,51,51,0
2025-10-22,S01,P0121,51,18,0,33,33,0
2025-10-23,S01,P0121,33,13,116,136,136,0
2025-10-24,S01,P0121,136,20,0,116,116,0
2025-10-25,S01,P0121,116,23,0,93,93,0
2025-10-26,S01,P0121,93,24,0,69,69,0
2025-10-27,S01,P0121,69,14,0,55,55,0
2025-10-28,S01,P0121,55,17,0,38,38,0
2025-10-29,S01,P0121,38,18,60,80,80,0
2025-10-30,S01,P0121,80,20,0,60,60,0
2025-10-31,S01,P0121,60,13,0,47,47,0
2025-11-01,S01,P0121,47,18,189,218,218,0
2025-11-02,S01,P0121,218,20,0,198,198,0
2025-11-03,S01,P0121,198,13,0,185,185,0
2025-11-04,S01,P0121,185,17,0,168,168,0
2025-11-05,S01,P0121,168,19,0,149,149,0
2025-11-06,S01,P0121,149,18,0,131,131,0
2025-11-07,S01,P0121,131,15,0,116,116,0
2025-11-08,S01,P0121,116,17,0,99,99,0
2025-11-09,S01,P0121,99,16,0,83,83,0
2025-11-10,S01,P0121,83,19,0,64,64,0
2025-11-11,S01,P0121,64,12,0,52,52,0
2025-11-12,S01,P0121,52,18,0,34,34,0
2025-11-13,S01,P0121,34,16,221,239,239,0
2025-11-14,S01,P0121,239,13,0,226,226,0
2025-11-15,S01,P0121,226,18,0,208,208,0
2025-11-16,S01,P0121,208,19,0,189,189,0
2025-11-17,S01,P0121,189,15,0,174,174,0
2025-11-18,S01,P0121,174,18,0,156,156,0
2025-11-19,S01,P0121,156,13,0,143,143,0
2025-11-20,S01,P0121,143,17,0,126,126,0
2025-11-21,S01,P0121,126,12,0,114,114,0
2025-11-22,S01,P0121,114,17,0,97,97,0
2025-11-23,S01,P0121,97,18,0,79,79,0
2025-11-24,S01,P0121,79,12,0,67,67,0
2025-11-25,S01,P0121,67,17,0,50,50,0
2025-11-26,S01,P0121,50,17,0,33,33,0
2025-11-27,S01,P0121,33,15,223,241,241,0
2025-11-28,S01,P0121,241,20,0,221,221,0
2025-11-29,S01,P0121,221,17,0,204,204,0
2025-11-30,S01,P0121,204,16,0,188,188,0
2025-12-01,S01,P0121,188,12,0,176,176,0
2025-12-02,S01,P0121,176,20,0,156,156,0
2025-12-03,S01,P0121,156,14,0,142,142,0
2025-12-04,S01,P0121,142,20,0,122,122,0
2025-12-05,S01,P0121,122,19,0,103,103,0
2025-12-06,S01,P0121,103,21,0,82,82,0
2025-12-07,S01,P0121,82,24,0,58,58,0
2025-12-08,S01,P0121,58,13,0,45,45,0
2025-12-09,S01,P0121,45,15,168,198,198,0
2025-12-10,S01,P0121,198,16,0,182,182,0
2025-12-11,S01,P0121,182,16,0,166,166,0
2025-12-12,S01,P0121,166,19,0,147,147,0
2025-12-13,S01,P0121,147,18,0,129,129,0
2025-12-14,S01,P0121,129,19,0,110,110,0
2025-12-15,S01,P0121,110,16,0,94,94,0
2025-12-16,S01,P0121,94,13,0,81,81,0
2025-12-17,S01,P0121,81,16,0,65,65,0
2025-12-18,S01,P0121,65,16,0,49,49,0
2025-12-19,S01,P0121,49,13,0,36,36,0
2025-12-20,S01,P0121,36,23,220,233,233,0
2025-12-21,S01,P0121,233,24,0,209,209,0
2025-12-22,S01,P0121,209,19,0,190,190,0
2025-12-23,S01,P0121,190,19,0,171,171,0
2025-12-24,S01,P0121,171,13,0,158,158,0
2025-12-25,S01,P0121,158,15,0,143,143,0
2025-12-26,S01,P0121,143,19,0,124,124,0
2025-12-27,S01,P0121,124,20,0,104,104,0
2025-12-28,S01,P0121,104,16,0,88,88,0
2025-12-29,S01,P0121,88,18,0,70,70,0
2025-12-30,S01,P0121,70,15,0,55,55,0
2025-12-31,S01,P0121,55,17,0,38,38,0
2025-01-01,S01,P0122,53,10,0,43,43,0
2025-01-02,S01,P0122,43,9,0,34,34,0
2025-01-03,S01,P0122,34,11,0,23,23,0
2025-01-04,S01,P0122,23,14,122,131,131,0
2025-01-05,S01,P0122,131,11,0,120,120,0
2025-01-06,S01,P0122,120,12,0,108,108,0
2025-01-07,S01,P0122,108,7,0,101,101,0
2025-01-08,S01,P0122,101,12,0,89,89,0
2025-01-09,S01,P0122,89,9,0,80,80,0
2025-01-10,S01,P0122,80,11,0,69,69,0
2025-01-11,S01,P0122,69,10,0,59,59,0
2025-01-12,S01,P0122,59,10,0,49,49,0
2025-01-13,S01,P0122,49,10,0,39,39,0
2025-01-14,S01,P0122,39,9,0,30,30,0
2025-01-15,S01,P0122,30,11,0,19,19,0
2025-01-16,S01,P0122,19,11,87,95,95,0
2025-01-17,S01,P0122,95,10,0,85,85,0
2025-01-18,S01,P0122,85,14,0,71,71,0
2025-01-19,S01,P0122,71,15,0,56,56,0
2025-01-20,S01,P0122,56,8,0,48,48,0
2025-01-21,S01,P0122,48,9,0,39,39,0
2025-01-22,S01,P0122,39,10,0,29,29,0
2025-01-23,S01,P0122,29,8,0,21,21,0
2025-01-24,S01,P0122,21,10,72,83,83,0
2025-01-25,S01,P0122,83,11,0,72,72,0
2025-01-26,S01,P0122,72,13,0,59,59,0
2025-01-27,S01,P0122,59,11,0,48,48,0
2025-01-28,S01,P0122,48,7,0,41,41,0
2025-01-29,S01,P0122,41,10,0,31,31,0
2025-01-30,S01,P0122,31,8,0,23,23,0
2025-01-31,S01,P0122,23,11,139,151,151,0
2025-02-01,S01,P0122,151,13,0,138,138,0
2025-02-02,S01,P0122,138,15,0,123,123,0
2025-02-03,S01,P0122,123,9,0,114,114,0
2025-02-04,S01,P0122,114,8,0,106,106,0
2025-02-05,S01,P0122,106,11,0,95,95,0
2025-02-06,S01,P0122,95,12,0,83,83,0
2025-02-07,S01,P0122,83,9,0,74,74,0
2025-02-08,S01,P0122,74,15,0,59,59,0
2025-02-09,S01,P0122,59,15,0,44,44,0
2025-02-10,S01,P0122,44,8,0,36,36,0
2025-02-11,S01,P0122,36,12,0,24,24,0
2025-02-12,S01,P0122,24,9,135,150,150,0
2025-02-13,S01,P0122,150,10,0,140,140,0
2025-02-14,S01,P0122,140,12,0,128,128,0
2025-02-15,S01,P0122,128,9,0,119,119,0
2025-02-16,S01,P0122,119,12,0,107,107,0
2025-02-17,S01,P0122,107,11,0,96,96,0
2025-02-18,S01,P0122,96,10,0,86,86,0
2025-02-19,S01,P0122,86,11,0,75,75,0
2025-02-20,S01,P0122,75,8,0,67,67,0
2025-02-21,S01,P0122,67,12,0,55,55,0
2025-02-22,S01,P0122,55,13,0,42,42,0
2025-02-23,S01,P0122,42,11,0,31,31,0
2025-02-24,S01,P0122,31,11,0,20,20,0
2025-02-25,S01,P0122,20,11,76,85,85,0
2025-02-26,S01,P0122,85,9,0,76,76,0
2025-02-27,S01,P0122,76,12,0,64,64,0
2025-02-28,S01,P0122,64,11,0,53,53,0
2025-03-01,S01,P0122,53,14,0,39,39,0
2025-03-02,S01,P0122,39,10,0,29,29,0
2025-03-03,S01,P0122,29,10,0,19,19,0
2025-03-04,S01,P0122,19,9,75,85,85,0
2025-03-05,S01,P0122,85,12,0,73,73,0
2025-03-06,S01,P0122,73,8,0,65,65,0
2025-03-07,S01,P0122,65,12,0,53,53,0
2025-03-08,S01,P0122,53,15,0,38,38,0
2025-03-09,S01,P0122,38,11,0,27,27,0
2025-03-10,S01,P0122,27,9,47,65,65,0
2025-03-11,S01,P0122,65,11,0,54,54,0
2025-03-12,S01,P0122,54,12,0,42,42,0
2025-03-13,S01,P0122,42,8,0,34,34,0
2025-03-14,S01,P0122,34,12,0,22,22,0
2025-03-15,S01,P0122,22,13,48,57,57,0
2025-03-16,S01,P0122,57,14,0,43,43,0
2025-03-17,S01,P0122,43,9,0,34,34,0
2025-03-18,S01,P0122,34,8,0,26,26,0
2025-03-19,S01,P0122,26,12,132,146,146,0
2025-03-20,S01,P0122,146,9,0,137,137,0
2025-03-21,S01,P0122,137,8,0,129,129,0
2025-03-22,S01,P0122,129,11,0,118,118,0
2025-03-23,S01,P0122,118,14,0,104,104,0
2025-03-24,S01,P0122,104,11,0,93,93,0
2025-03-25,S01,P0122,93,10,0,83,83,0
2025-03-26,S01,P0122,83,11,0,72,72,0
2025-03-27,S01,P0122,72,8,0,64,64,0
2025-03-28,S01,P0122,64,8,0,56,56,0
2025-03-29,S01,P0122,56,15,0,41,41,0
2025-03-30,S01,P0122,41,10,0,31,31,0
2025-03-31,S01,P0122,31,12,0,19,19,0
2025-04-01,S01,P0122,19,9,80,90,90,0
2025-04-02,S01,P0122,90,10,0,80,80,0
2025-04-03,S01,P0122,80,8,0,72,72,0
2025-04-04,S01,P0122,72,9,0,63,63,0
2025-04-05,S01,P0122,63,12,0,51,51,0
2025-04-06,S01,P0122,51,15,0,36,36,0
2025-04-07,S01,P0122,36,11,0,25,25,0
2025-04-08,S01,P0122,25,11,84,98,98,0
2025-04-09,S01,P0122,98,12,0,86,86,0
2025-04-10,S01,P0122,86,8,0,78,78,0
2025-04-11,S01,P0122,78,9,0,69,69,0
2025-04-12,S01,P0122,69,12,0,57,57,0
2025-04-13,S01,P0122,57,15,0,42,42,0
2025-04-14,S01,P0122,42,8,0,34,34,0
2025-04-15,S01,P0122,34,12,0,22,22,0
2025-04-16,S01,P0122,22,11,112,123,123,0
2025-04-17,S01,P0122,123,11,0,112,112,0
2025-04-18,S01,P0122,112,9,0,103,103,0
2025-04-19,S01,P0122,103,12,0,91,91,0
2025-04-20,S01,P0122,91,12,0,79,79,0
2025-04-21,S01,P0122,79,10,0,69,69,0
2025-04-22,S01,P0122,69,8,0,61,61,0
2025-04-23,S01,P0122,61,8,0,53,53,0
2025-04-24,S01,P0122,53,9,0,44,44,0
2025-04-25,S01,P0122,44,9,0,35,35,0
2025-04-26,S01,P0122,35,11,0,24,24,0
2025-04-27,S01,P0122,24,13,72,83,83,0
2025-04-28,S01,P0122,83,8,0,75,75,0
2025-04-29,S01,P0122,75,8,0,67,67,0
2025-04-30,S01,P0122,67,9,0,58,58,0
2025-05-01,S01,P0122,58,10,0,48,48,0
2025-05-02,S01,P0122,48,12,0,36,36,0
2025-05-03,S01,P0122,36,13,0,23,23,0
2025-05-04,S01,P0122,23,13,66,76,76,0
2025-05-05,S01,P0122,76,9,0,67,67,0
2025-05-06,S01,P0122,67,10,0,57,57,0
2025-05-07,S01,P0122,57,11,0,46,46,0
2025-05-08,S01,P0122,46,11,0,35,35,0
2025-05-09,S01,P0122,35,11,0,24,24,0
2025-05-10,S01,P0122,24,14,64,74,74,0
2025-05-11,S01,P0122,74,13,0,61,61,0
2025-05-12,S01,P0122,61,11,0,50,50,0
2025-05-13,S01,P0122,50,8,0,42,42,0
2025-05-14,S01,P0122,42,9,0,33,33,0
2025-05-15,S01,P0122,33,7,0,26,26,0
2025-05-16,S01,P0122,26,12,62,76,76,0
2025-05-17,S01,P0122,76,12,0,64,64,0
2025-05-18,S01,P0122,64,9,0,55,55,0
2025-05-19,S01,P0122,55,12,0,43,43,0
2025-05-20,S01,P0122,43,10,0,33,33,0
2025-05-21,S01,P0122,33,11,0,22,22,0
2025-05-22,S01,P0122,22,8,53,67,67,0
2025-05-23,S01,P0122,67,10,0,57,57,0
2025-05-24,S01,P0122,57,13,0,44,44,0
2025-05-25,S01,P0122,44,9,0,35,35,0
2025-05-26,S01,P0122,35,10,0,25,25,0
2025-05-27,S01,P0122,25,11,115,129,129,0
2025-05-28,S01,P0122,129,11,0,118,118,0
2025-05-29,S01,P0122,118,9,0,109,109,0
2025-05-30,S01,P0122,109,10,0,99,99,0
2025-05-31,S01,P0122,99,10,0,89,89,0
2025-06-01,S01,P0122,89,11,0,78,78,0
2025-06-02,S01,P0122,78,12,0,66,66,0
2025-06-03,S01,P0122,66,8,0,58,58,0
2025-06-04,S01,P0122,58,8,0,50,50,0
2025-06-05,S01,P0122,50,11,0,39,39,0
2025-06-06,S01,P0122,39,10,0,29,29,0
2025-06-07,S01,P0122,29,12,0,17,17,0
2025-06-08,S01,P0122,17,14,40,43,43,0
2025-06-09,S01,P0122,43,9,0,34,34,0
2025-06-10,S01,P0122,34,12,0,22,22,0
2025-06-11,S01,P0122,22,11,138,149,149,0
2025-06-12,S01,P0122,149,11,0,138,138,0
2025-06-13,S01,P0122,138,9,0,129,129,0
2025-06-14,S01,P0122,129,13,0,116,116,0
2025-06-15,S01,P0122,116,11,0,105,105,0
2025-06-16,S01,P0122,105,8,0,97,97,0
2025-06-17,S01,P0122,97,10,0,87,87,0
2025-06-18,S01,P0122,87,10,0,77,77,0
2025-06-19,S01,P0122,77,11,0,66,66,0
2025-06-20,S01,P0122,66,12,0,54,54,0
2025-06-21,S01,P0122,54,10,0,44,44,0
2025-06-22,S01,P0122,44,14,0,30,30,0
2025-06-23,S01,P0122,30,11,0,19,19,0
2025-06-24,S01,P0122,19,9,28,38,38,0
2025-06-25,S01,P0122,38,11,0,27,27,0
2025-06-26,S01,P0122,27,8,93,112,112,0
2025-06-27,S01,P0122,112,9,0,103,103,0
2025-06-28,S01,P0122,103,9,0,94,94,0
2025-06-29,S01,P0122,94,12,0,82,82,0
2025-06-30,S01,P0122,82,11,0,71,71,0
2025-07-01,S01,P0122,71,10,0,61,61,0
2025-07-02,S01,P0122,61,12,0,49,49,0
2025-07-03,S01,P0122,49,12,0,37,37,0
2025-07-04,S01,P0122,37,8,0,29,29,0
2025-07-05,S01,P0122,29,14,0,15,15,0
2025-07-06,S01,P0122,15,13,109,111,111,0
2025-07-07,S01,P0122,111,11,0,100,100,0
2025-07-08,S01,P0122,100,8,0,92,92,0
2025-07-09,S01,P0122,92,9,0,83,83,0
2025-07-10,S01,P0122,83,10,0,73,73,0
2025-07-11,S01,P0122,73,10,0,63,63,0
2025-07-12,S01,P0122,63,10,0,53,53,0
2025-07-13,S01,P0122,53,13,0,40,40,0
2025-07-14,S01,P0122,40,8,0,32,32,0
2025-07-15,S01,P0122,32,8,0,24,24,0
2025-07-16,S01,P0122,24,10,41,55,55,0
2025-07-17,S01,P0122,55,12,0,43,43,0
2025-07-18,S01,P0122,43,10,0,33,33,0
2025-07-19,S01,P0122,33,10,0,23,23,0
2025-07-20,S01,P0122,23,11,122,134,134,0
2025-07-21,S01,P0122,134,9,0,125,125,0
2025-07-22,S01,P0122,125,9,0,116,116,0
2025-07-23,S01,P0122,116,8,0,108,108,0
2025-07-24,S01,P0122,108,10,0,98,98,0
2025-07-25,S01,P0122,98,11,0,87,87,0
2025-07-26,S01,P0122,87,12,0,75,75,0
2025-07-27,S01,P0122,75,15,0,60,60,0
2025-07-28,S01,P0122,60,9,0,51,51,0
2025-07-29,S01,P0122,51,8,0,43,43,0
2025-07-30,S01,P0122,43,10,0,33,33,0
2025-07-31,S01,P0122,33,8,0,25,25,0
2025-08-01,S01,P0122,25,9,51,67,67,0
2025-08-02,S01,P0122,67,11,0,56,56,0
2025-08-03,S01,P0122,56,10,0,46,46,0
2025-08-04,S01,P0122,46,8,0,38,38,0
2025-08-05,S01,P0122,38,10,0,28,28,0
2025-08-06,S01,P0122,28,11,0,17,17,0
2025-08-07,S01,P0122,17,10,39,46,46,0
2025-08-08,S01,P0122,46,12,0,34,34,0
2025-08-09,S01,P0122,34,12,0,22,22,0
2025-08-10,S01,P0122,22,14,91,99,99,0
2025-08-11,S01,P0122,99,8,0,91,91,0
2025-08-12,S01,P0122,91,12,0,79,79,0
2025-08-13,S01,P0122,79,9,0,70,70,0
2025-08-14,S01,P0122,70,8,0,62,62,0
2025-08-15,S01,P0122,62,9,0,53,53,0
2025-08-16,S01,P0122,53,13,0,40,40,0
2025-08-17,S01,P0122,40,15,0,25,25,0
2025-08-18,S01,P0122,25,9,134,150,150,0
2025-08-19,S01,P0122,150,9,0,141,141,0
2025-08-20,S01,P0122,141,12,0,129,129,0
2025-08-21,S01,P0122,129,12,0,117,117,0
2025-08-22,S01,P0122,117,8,0,109,109,0
2025-08-23,S01,P0122,109,12,0,97,97,0
2025-08-24,S01,P0122,97,14,0,83,83,0
2025-08-25,S01,P0122,83,8,0,75,75,0
2025-08-26,S01,P0122,75,12,0,63,63,0
2025-08-27,S01,P0122,63,9,0,54,54,0
2025-08-28,S01,P0122,54,9,0,45,45,0
2025-08-29,S01,P0122,45,9,0,36,36,0
2025-08-30,S01,P0122,36,14,0,22,22,0
2025-08-31,S01,P0122,22,10,92,104,104,0
2025-09-01,S01,P0122,104,10,0,94,94,0
2025-09-02,S01,P0122,94,11,0,83,83,0
2025-09-03,S01,P0122,83,9,0,74,74,0
2025-09-04,S01,P0122,74,9,0,65,65,0
2025-09-05,S01,P0122,65,11,0,54,54,0
2025-09-06,S01,P0122,54,14,0,40,40,0
2025-09-07,S01,P0122,40,10,0,30,30,0
2025-09-08,S01,P0122,30,12,0,18,18,0
2025-09-09,S01,P0122,18,12,116,122,122,0
2025-09-10,S01,P0122,122,8,0,114,114,0
2025-09-11,S01,P0122,114,8,0,106,106,0
2025-09-12,S01,P0122,106,12,0,94,94,0
2025-09-13,S01,P0122,94,10,0,84,84,0
2025-09-14,S01,P0122,84,14,0,70,70,0
2025-09-15,S01,P0122,70,12,0,58,58,0
2025-09-16,S01,P0122,58,10,0,48,48,0
2025-09-17,S01,P0122,48,10,0,38,38,0
2025-09-18,S01,P0122,38,11,0,27,27,0
2025-09-19,S01,P0122,27,8,63,82,82,0
2025-09-20,S01,P0122,82,11,0,71,71,0
2025-09-21,S01,P0122,71,12,0,59,59,0
2025-09-22,S01,P0122,59,8,0,51,51,0
2025-09-23,S01,P0122,51,12,0,39,39,0
2025-09-24,S01,P0122,39,10,0,29,29,0
2025-09-25,S01,P0122,29,11,0,18,18,0
2025-09-26,S01,P0122,18,10,77,85,85,0
2025-09-27,S01,P0122,85,14,0,71,71,0
2025-09-28,S01,P0122,71,12,0,59,59,0
2025-09-29,S01,P0122,59,10,0,49,49,0
2025-09-30,S01,P0122,49,11,0,38,38,0
2025-10-01,S01,P0122,38,10,0,28,28,0
2025-10-02,S01,P0122,28,10,0,18,18,0
2025-10-03,S01,P0122,18,12,121,127,127,0
2025-10-04,S01,P0122,127,12,0,115,115,0
2025-10-05,S01,P0122,115,10,0,105,105,0
2025-10-06,S01,P0122,105,12,0,93,93,0
2025-10-07,S01,P0122,93,10,0,83,83,0
2025-10-08,S01,P0122,83,8,0,75,75,0
2025-10-09,S01,P0122,75,10,0,65,65,0
2025-10-10,S01,P0122,65,8,0,57,57,0
2025-10-11,S01,P0122,57,15,0,42,42,0
2025-10-12,S01,P0122,42,11,0,31,31,0
2025-10-13,S01,P0122,31,10,0,21,21,0
2025-10-14,S01,P0122,21,10,93,104,104,0
2025-10-15,S01,P0122,104,10,0,94,94,0
2025-10-16,S01,P0122,94,12,0,82,82,0
2025-10-17,S01,P0122,82,8,0,74,74,0
2025-10-18,S01,P0122,74,15,0,59,59,0
2025-10-19,S01,P0122,59,14,0,45,45,0
2025-10-20,S01,P0122,45,12,0,33,33,0
2025-10-21,S01,P0122,33,12,0,21,21,0
2025-10-22,S01,P0122,21,11,80,90,90,0
2025-10-23,S01,P0122,90,8,0,82,82,0
2025-10-24,S01,P0122,82,8,0,74,74,0
2025-10-25,S01,P0122,74,12,0,62,62,0
2025-10-26,S01,P0122,62,13,0,49,49,0
2025-10-27,S01,P0122,49,11,0,38,38,0
2025-10-28,S01,P0122,38,12,0,26,26,0
2025-10-29,S01,P0122,26,10,136,152,152,0
2025-10-30,S01,P0122,152,11,0,141,141,0
2025-10-31,S01,P0122,141,10,0,131,131,0
2025-11-01,S01,P0122,131,11,0,120,120,0
2025-11-02,S01,P0122,120,11,0,109,109,0
2025-11-03,S01,P0122,109,11,0,98,98,0
2025-11-04,S01,P0122,98,12,0,86,86,0
